"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0031252","CC","GO:0031252","cell leading edge","10/99","409/17712",9.65579949864846e-05,0.00135181192981078,0.00111239327557529,"PDLIM7/ANXA2/ITGB1BP1/RHOA/MYLK/STX2/ACTN1/CD44/ACTR2/TWF2",10,"9-Topic Analysis","Topic k7"
"GO:0031143","CC","GO:0031143","pseudopodium","3/99","18/17712",0.000130045874742942,0.00172481897027481,0.00141933724788696,"ACTN4/ACTN4/ACTN1",3,"9-Topic Analysis","Topic k7"
"GO:0030027","CC","GO:0030027","lamellipodium","7/99","208/17712",0.000166290482292949,0.00209526007689116,0.00172416973745848,"ITGB1BP1/RHOA/MYLK/STX2/CD44/ACTR2/TWF2",7,"9-Topic Analysis","Topic k7"
"GO:0031091","CC","GO:0031091","platelet alpha granule","5/99","100/17712",0.00024380860198925,0.002925703223871,0.00240753356350287,"TMSB4X/ACTN4/ACTN4/ACTN1/VEGFC",5,"9-Topic Analysis","Topic k7"
"GO:0030018","CC","GO:0030018","Z disc","5/99","113/17712",0.000429308179164669,0.00491753005224984,0.00404658905719807,"PPP1R12A/ACTN4/ACTN4/ACTN1/CFL2",5,"9-Topic Analysis","Topic k7"
"GO:0099568","CC","GO:0099568","cytoplasmic region","9/99","420/17712",0.000573006745029664,0.00627816085858589,0.00516623930301345,"ACTB/MARCKS/ASPH/ANXA2/RHOA/ACTN4/ACTN4/AP3S1/ACTR2",9,"9-Topic Analysis","Topic k7"
"GO:0031674","CC","GO:0031674","I band","5/99","124/17712",0.000656162075873695,0.0068897017966738,0.00566947056785605,"PPP1R12A/ACTN4/ACTN4/ACTN1/CFL2",5,"9-Topic Analysis","Topic k7"
"GO:0044449","CC","GO:0044449","contractile fiber part","6/99","202/17712",0.000949708781528562,0.00957306451780791,0.00787758441941586,"PPP1R12A/ACTN4/ACTN4/AHNAK/ACTN1/CFL2",6,"9-Topic Analysis","Topic k7"
"GO:00508391","MF","GO:0050839","cell adhesion molecule binding","17/96","474/17050",1.09761896351131e-09,2.66721408133247e-07,2.3569923005927e-07,"PKM/LRRC59/ANXA2/ITGB1BP1/KTN1/EFHD2/TGFBI/FXYD5/CXCL12/ACTN4/ACTN4/AHNAK/ACTN1/CAST/PRKCA/NTNG1/TWF2",17,"9-Topic Analysis","Topic k7"
"GO:0003779","MF","GO:0003779","actin binding","12/96","382/17050",1.54624780587523e-06,0.00018786910841384,0.000166018185472919,"COTL1/KCNMA1/TMSB4X/MARCKS/FXYD5/MYLK/ACTN4/ACTN4/ACTN1/CFL2/ACTR2/TWF2",12,"9-Topic Analysis","Topic k7"
"GO:0005178","MF","GO:0005178","integrin binding","7/96","124/17050",6.32997460638332e-06,0.000512727943117049,0.000453092919193753,"ITGB1BP1/TGFBI/CXCL12/ACTN4/ACTN4/ACTN1/PRKCA",7,"9-Topic Analysis","Topic k7"
"GO:0099186","MF","GO:0099186","structural constituent of postsynapse","3/96","10/17050",2.01721139467593e-05,0.00122545592226563,0.00108292401187866,"ACTB/ACTG1/ACTN1",3,"9-Topic Analysis","Topic k7"
"GO:00452961","MF","GO:0045296","cadherin binding","9/96","308/17050",5.96573053688652e-05,0.00260138745517352,0.00229882192270045,"PKM/LRRC59/ANXA2/KTN1/EFHD2/FXYD5/AHNAK/CAST/TWF2",9,"9-Topic Analysis","Topic k7"
"GO:0005518","MF","GO:0005518","collagen binding","5/96","76/17050",6.86286937501028e-05,0.00260138745517352,0.00229882192270045,"CCBE1/TGFBI/SERPINH1/CD44/PCOLCE2",5,"9-Topic Analysis","Topic k7"
"GO:0098918","MF","GO:0098918","structural constituent of synapse","3/96","15/17050",7.49370871860686e-05,0.00260138745517352,0.00229882192270045,"ACTB/ACTG1/ACTN1",3,"9-Topic Analysis","Topic k7"
"GO:0051015","MF","GO:0051015","actin filament binding","6/96","149/17050",0.000195536620778849,0.00593942485615753,0.00524861455774804,"MARCKS/ACTN4/ACTN4/ACTN1/CFL2/ACTR2",6,"9-Topic Analysis","Topic k7"
"GO:0030198","BP","GO:0030198","extracellular matrix organization","19/105","371/17073",1.07114953272749e-12,2.14015676638953e-09,1.7905110083908e-09,"COL3A1/EGFL6/COL14A1/ITGA1/SPARC/LUM/VTN/A2M/LAMA2/LOX/COL6A1/COL18A1/ADAMTS9/COL5A1/PDPN/CTSL/FBLN2/DPP4/MMP2",19,"9-Topic Analysis","Topic k5"
"GO:0002480","BP","GO:0002480","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent","9/105","46/17073",8.09545915458911e-12,8.08736369543452e-09,6.76609954604605e-09,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:0043062","BP","GO:0043062","extracellular structure organization","19/105","430/17073",1.4155312384707e-11,9.42743804821484e-09,7.88724072523321e-09,"COL3A1/EGFL6/COL14A1/ITGA1/SPARC/LUM/VTN/A2M/LAMA2/LOX/COL6A1/COL18A1/ADAMTS9/COL5A1/PDPN/CTSL/FBLN2/DPP4/MMP2",19,"9-Topic Analysis","Topic k5"
"GO:0072376","BP","GO:0072376","protein activation cascade","9/105","93/17073",5.56745977236756e-09,2.7809461562976e-06,2.32661213645255e-06,"MASP1/VTN/C1S/A2M/CD55/F3/KNG1/C1R/C3",9,"9-Topic Analysis","Topic k5"
"GO:00603332","BP","GO:0060333","interferon-gamma-mediated signaling pathway","10/105","189/17073",2.52824226123084e-07,8.64261008019514e-05,7.23063316334749e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/SOCS3/B2M/B2M",10,"9-Topic Analysis","Topic k5"
"GO:0006956","BP","GO:0006956","complement activation","7/105","72/17073",2.88506596838074e-07,8.64261008019514e-05,7.23063316334749e-05,"MASP1/VTN/C1S/A2M/CD55/C1R/C3",7,"9-Topic Analysis","Topic k5"
"GO:00024791","BP","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","9/105","147/17073",3.02794146953784e-07,8.64261008019514e-05,7.23063316334749e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00425901","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","9/105","150/17073",3.59511404797519e-07,8.97879733481803e-05,7.51189619497974e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00024741","BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","9/105","168/17073",9.34519350175767e-07,0.00020746329573902,0.00017356920796247,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:0030449","BP","GO:0030449","regulation of complement activation","6/105","61/17073",1.97749009312599e-06,0.00036272227087352,0.000303462918785707,"VTN/C1S/A2M/CD55/C1R/C3",6,"9-Topic Analysis","Topic k5"
"GO:00015251","BP","GO:0001525","angiogenesis","14/105","495/17073",2.02424597303145e-06,0.00036272227087352,0.000303462918785707,"SPARC/SLIT2/HSPB6/HGF/ANGPTL6/COL15A1/ENPP2/HAND2/COL18A1/ADAMTS9/F3/AQP1/C3/MMP2",14,"9-Topic Analysis","Topic k5"
"GO:2000257","BP","GO:2000257","regulation of protein activation cascade","6/105","62/17073",2.1785121373785e-06,0.00036272227087352,0.000303462918785707,"VTN/C1S/A2M/CD55/C1R/C3",6,"9-Topic Analysis","Topic k5"
"GO:00713461","BP","GO:0071346","cellular response to interferon-gamma","10/105","260/17073",4.57420158753613e-06,0.000703019597838245,0.000588164544211123,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/SOCS3/B2M/B2M",10,"9-Topic Analysis","Topic k5"
"GO:0001503","BP","GO:0001503","ossification","12/105","400/17073",6.35660603589988e-06,0.000869223738321183,0.000727215266031315,"IGF2/IGF2/IL6ST/SPARC/HGF/MGP/LOX/COL6A1/HAND2/RSPO2/ACVR2A/MMP2",12,"9-Topic Analysis","Topic k5"
"GO:0002673","BP","GO:0002673","regulation of acute inflammatory response","7/105","114/17073",6.52570374115002e-06,0.000869223738321183,0.000727215266031315,"IL6ST/VTN/C1S/A2M/CD55/C1R/C3",7,"9-Topic Analysis","Topic k5"
"GO:00343411","BP","GO:0034341","response to interferon-gamma","10/105","286/17073",1.05645602120437e-05,0.0012057478393068,0.00100876011212223,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/SOCS3/B2M/B2M",10,"9-Topic Analysis","Topic k5"
"GO:0002526","BP","GO:0002526","acute inflammatory response","8/105","173/17073",1.14300447401691e-05,0.0012057478393068,0.00100876011212223,"IL6ST/VTN/C1S/A2M/CD55/F3/C1R/C3",8,"9-Topic Analysis","Topic k5"
"GO:0001649","BP","GO:0001649","osteoblast differentiation","9/105","229/17073",1.18158492347875e-05,0.0012057478393068,0.00100876011212223,"IGF2/IGF2/IL6ST/HGF/LOX/COL6A1/HAND2/RSPO2/ACVR2A",9,"9-Topic Analysis","Topic k5"
"GO:0006959","BP","GO:0006959","humoral immune response","9/105","229/17073",1.18158492347875e-05,0.0012057478393068,0.00100876011212223,"SFTPD/MASP1/VTN/C1S/A2M/SLPI/CD55/C1R/C3",9,"9-Topic Analysis","Topic k5"
"GO:0050727","BP","GO:0050727","regulation of inflammatory response","12/105","428/17073",1.255433756411e-05,0.0012057478393068,0.00100876011212223,"IL6ST/VTN/HGF/C1S/A2M/WFDC1/SOCS3/CD55/TGM2/ADORA2B/C1R/C3",12,"9-Topic Analysis","Topic k5"
"GO:0060337","BP","GO:0060337","type I interferon signaling pathway","7/105","127/17073",1.32765027351099e-05,0.0012057478393068,0.00100876011212223,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C",7,"9-Topic Analysis","Topic k5"
"GO:0071357","BP","GO:0071357","cellular response to type I interferon","7/105","127/17073",1.32765027351099e-05,0.0012057478393068,0.00100876011212223,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C",7,"9-Topic Analysis","Topic k5"
"GO:0034340","BP","GO:0034340","response to type I interferon","7/105","131/17073",1.62521627040916e-05,0.00141181830794674,0.00118116404458112,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C",7,"9-Topic Analysis","Topic k5"
"GO:0030324","BP","GO:0030324","lung development","8/105","183/17073",1.71910924664898e-05,0.00143115844783528,0.00119734451038535,"SFTPD/WNT2/FGF7/SPARC/LOX/RSPO2/PDPN/RCN3",8,"9-Topic Analysis","Topic k5"
"GO:1900120","BP","GO:1900120","regulation of receptor binding","4/105","26/17073",1.81949510639859e-05,0.00145414048903375,0.0012165718858783,"GREM2/LOX/B2M/B2M",4,"9-Topic Analysis","Topic k5"
"GO:00025761","BP","GO:0002576","platelet degranulation","7/105","135/17073",1.97591192240599e-05,0.00148712340601459,0.00124416625507148,"IGF2/IGF2/SPARC/HGF/A2M/KNG1/ABCC4",7,"9-Topic Analysis","Topic k5"
"GO:0030323","BP","GO:0030323","respiratory tube development","8/105","187/17073",2.00962622434404e-05,0.00148712340601459,0.00124416625507148,"SFTPD/WNT2/FGF7/SPARC/LOX/RSPO2/PDPN/RCN3",8,"9-Topic Analysis","Topic k5"
"GO:0001892","BP","GO:0001892","embryonic placenta development","6/105","92/17073",2.17729665210267e-05,0.00155365668246469,0.00129982973065377,"WNT2/IGF2/IGF2/KRT8/KRT19/SOCS3",6,"9-Topic Analysis","Topic k5"
"GO:0002920","BP","GO:0002920","regulation of humoral immune response","6/105","94/17073",2.46160812134236e-05,0.00169596311256622,0.0014188870042438,"VTN/C1S/A2M/CD55/C1R/C3",6,"9-Topic Analysis","Topic k5"
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","8/105","194/17073",2.61730786725927e-05,0.00174312703959467,0.00145834557656411,"IGF2/IGF2/IL6ST/FGF7/VTN/HGF/ENPP2/SOCS3",8,"9-Topic Analysis","Topic k5"
"GO:0035272","BP","GO:0035272","exocrine system development","5/105","58/17073",2.82727734908715e-05,0.00180210183205756,0.0015076854271679,"IGF2/IGF2/FGF7/HGF/TGM2",5,"9-Topic Analysis","Topic k5"
"GO:0006898","BP","GO:0006898","receptor-mediated endocytosis","9/105","257/17073",2.94642866158257e-05,0.00180210183205756,0.0015076854271679,"SFTPD/SPARC/MASP1/VTN/COLEC12/TFRC/B2M/B2M/C3",9,"9-Topic Analysis","Topic k5"
"GO:00024782","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","10/105","323/17073",3.00986529691043e-05,0.00180210183205756,0.0015076854271679,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CTSL",10,"9-Topic Analysis","Topic k5"
"GO:00198842","BP","GO:0019884","antigen processing and presentation of exogenous antigen","10/105","325/17073",3.1719118952692e-05,0.00180210183205756,0.0015076854271679,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CTSL",10,"9-Topic Analysis","Topic k5"
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","10/105","325/17073",3.1719118952692e-05,0.00180210183205756,0.0015076854271679,"VTN/HGF/A2M/WFDC1/SLPI/LXN/CD55/KNG1/AQP1/C3",10,"9-Topic Analysis","Topic k5"
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","8/105","200/17073",3.25427551015347e-05,0.00180210183205756,0.0015076854271679,"VTN/HGF/A2M/WFDC1/SLPI/LXN/AQP1/C3",8,"9-Topic Analysis","Topic k5"
"GO:0030199","BP","GO:0030199","collagen fibril organization","5/105","60/17073",3.3372256149214e-05,0.00180210183205756,0.0015076854271679,"COL3A1/COL14A1/LUM/LOX/COL5A1",5,"9-Topic Analysis","Topic k5"
"GO:0071281","BP","GO:0071281","cellular response to iron ion","3/105","11/17073",3.59831374261283e-05,0.00189195548887906,0.00158285934162581,"SLC40A1/B2M/B2M",3,"9-Topic Analysis","Topic k5"
"GO:00480022","BP","GO:0048002","antigen processing and presentation of peptide antigen","10/105","335/17073",4.09916705999163e-05,0.00210003481688802,0.00175694393826362,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CTSL",10,"9-Topic Analysis","Topic k5"
"GO:0060541","BP","GO:0060541","respiratory system development","8/105","208/17073",4.30110379979807e-05,0.00214840134799914,0.00179740864054719,"SFTPD/WNT2/FGF7/SPARC/LOX/RSPO2/PDPN/RCN3",8,"9-Topic Analysis","Topic k5"
"GO:0010466","BP","GO:0010466","negative regulation of peptidase activity","8/105","210/17073",4.60271393570864e-05,0.00219102641670294,0.00183306988552989,"VTN/HGF/A2M/WFDC1/SLPI/LXN/AQP1/C3",8,"9-Topic Analysis","Topic k5"
"GO:0001890","BP","GO:0001890","placenta development","7/105","154/17073",4.6057612363125e-05,0.00219102641670294,0.00183306988552989,"WNT2/IGF2/IGF2/KRT8/KRT19/SOCS3/HSD17B2",7,"9-Topic Analysis","Topic k5"
"GO:0001101","BP","GO:0001101","response to acid chemical","10/105","350/17073",5.92067894535071e-05,0.00275105035646761,0.00230160053004086,"COL3A1/WNT2/KRT8/SPARC/COL6A1/COL18A1/HSD17B2/AQP1/NR1H4/MMP2",10,"9-Topic Analysis","Topic k5"
"GO:0006958","BP","GO:0006958","complement activation, classical pathway","4/105","36/17073",6.83814440566001e-05,0.00310513920966107,0.0025978405062651,"C1S/CD55/C1R/C3",4,"9-Topic Analysis","Topic k5"
"GO:00198823","BP","GO:0019882","antigen processing and presentation","10/105","370/17073",9.38956378045475e-05,0.00416896631852191,0.00348786603119582,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CTSL",10,"9-Topic Analysis","Topic k5"
"GO:0055072","BP","GO:0055072","iron ion homeostasis","5/105","76/17073",0.000104435189487762,0.0045361197520989,0.00379503617635164,"ABCG2/TFRC/SLC40A1/B2M/B2M",5,"9-Topic Analysis","Topic k5"
"GO:0070613","BP","GO:0070613","regulation of protein processing","6/105","128/17073",0.000138556025854081,0.00589010509907351,0.00492781565635569,"VTN/C1S/A2M/CD55/C1R/C3",6,"9-Topic Analysis","Topic k5"
"GO:1903317","BP","GO:1903317","regulation of protein maturation","6/105","130/17073",0.000150846223373478,0.00627897404792103,0.00525315356835709,"VTN/C1S/A2M/CD55/C1R/C3",6,"9-Topic Analysis","Topic k5"
"GO:00614481","BP","GO:0061448","connective tissue development","8/105","251/17073",0.000159403368773089,0.00649975368997209,0.00543786357919798,"PITX1/LUM/MGP/LOX/HAND2/RSPO2/COL5A1/NR1H4",8,"9-Topic Analysis","Topic k5"
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","8/105","255/17073",0.000177601564700583,0.00709695852543528,0.00593750073146369,"IGF2/IGF2/IL6ST/FGF7/VTN/HGF/ENPP2/SOCS3",8,"9-Topic Analysis","Topic k5"
"GO:0043491","BP","GO:0043491","protein kinase B signaling","8/105","261/17073",0.000208081161636459,0.00815188550881659,0.00682008017912688,"IGF2/IGF2/FGF7/HGF/LOX/CAVIN3/F3/RCN3",8,"9-Topic Analysis","Topic k5"
"GO:0046628","BP","GO:0046628","positive regulation of insulin receptor signaling pathway","3/105","20/17073",0.000238790860463219,0.00917507960010599,0.00767611106104437,"IGF2/IGF2/NR1H4",3,"9-Topic Analysis","Topic k5"
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","10/105","420/17073",0.000262540254692302,0.00989727224292866,0.00828031627510179,"VTN/HGF/A2M/WFDC1/SLPI/LXN/F3/AQP1/RCN3/C3",10,"9-Topic Analysis","Topic k5"
"GO:00620231","CC","GO:0062023","collagen-containing extracellular matrix","25/107","413/17712",2.18101363370143e-18,4.40564754007689e-16,3.16820927842945e-16,"COL3A1/EGFL6/WNT2/COL14A1/SPARC/LUM/VTN/A2M/MGP/LAMA2/ANGPTL6/COL6A1/SLPI/COL15A1/COL18A1/ADAMTS9/TGM2/MXRA5/COL5A1/F3/KNG1/SOD3/CTSL/FBLN2/MMP2",25,"9-Topic Analysis","Topic k5"
"GO:00310121","CC","GO:0031012","extracellular matrix","26/107","490/17712",1.0568378618203e-17,1.0674062404385e-15,7.67598025953689e-16,"COL3A1/EGFL6/WNT2/COL14A1/SPARC/LUM/VTN/A2M/MGP/LAMA2/ANGPTL6/LOX/COL6A1/SLPI/COL15A1/COL18A1/ADAMTS9/TGM2/MXRA5/COL5A1/F3/KNG1/SOD3/CTSL/FBLN2/MMP2",26,"9-Topic Analysis","Topic k5"
"GO:0042612","CC","GO:0042612","MHC class I protein complex","9/107","46/17712",6.95971584701524e-12,4.68620867032359e-10,3.36996767329159e-10,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:0005581","CC","GO:0005581","collagen trimer","10/107","89/17712",1.44163066383536e-10,7.28023485236854e-09,5.23539556866524e-09,"COL3A1/SFTPD/COL14A1/LUM/LOX/COL6A1/COL15A1/COLEC12/COL18A1/COL5A1",10,"9-Topic Analysis","Topic k5"
"GO:0055038","CC","GO:0055038","recycling endosome membrane","10/107","112/17712",1.43024719145318e-09,5.77819865347083e-08,4.15524447201133e-08,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CFTR",10,"9-Topic Analysis","Topic k5"
"GO:00306622","CC","GO:0030662","coated vesicle membrane","12/107","253/17712",4.14850071245213e-08,1.39666190652555e-06,1.00437385669894e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/CHRM2/TFRC/B2M/B2M/CFTR",12,"9-Topic Analysis","Topic k5"
"GO:0055037","CC","GO:0055037","recycling endosome","11/107","212/17712",6.32333703061409e-08,1.77197239991865e-06,1.27426884413118e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/TFRC/B2M/B2M/CFTR",11,"9-Topic Analysis","Topic k5"
"GO:0005788","CC","GO:0005788","endoplasmic reticulum lumen","13/107","321/17712",7.01771247492533e-08,1.77197239991865e-06,1.27426884413118e-06,"COL3A1/COL14A1/VTN/COL6A1/COL15A1/COL18A1/NUCB1/COL5A1/KNG1/B2M/B2M/RCN3/C3",13,"9-Topic Analysis","Topic k5"
"GO:0030670","CC","GO:0030670","phagocytic vesicle membrane","9/107","130/17712",9.14286745504688e-08,2.05206580657719e-06,1.47569088748125e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00426112","CC","GO:0042611","MHC protein complex","9/107","135/17712",1.26592474582981e-07,2.55716798657621e-06,1.8389222623633e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:0031901","CC","GO:0031901","early endosome membrane","10/107","181/17712",1.44526818447098e-07,2.57843883989242e-06,1.85421865505552e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CFTR",10,"9-Topic Analysis","Topic k5"
"GO:00057982","CC","GO:0005798","Golgi-associated vesicle","11/107","232/17712",1.57845807257563e-07,2.57843883989242e-06,1.85421865505552e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/NUCB1/B2M/B2M/CFTR",11,"9-Topic Analysis","Topic k5"
"GO:00125072","CC","GO:0012507","ER to Golgi transport vesicle membrane","9/107","140/17712",1.72993089281545e-07,2.57843883989242e-06,1.85421865505552e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00301351","CC","GO:0030135","coated vesicle","13/107","348/17712",1.78703681972742e-07,2.57843883989242e-06,1.85421865505552e-06,"SFTPD/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/CHRM2/TFRC/B2M/B2M/CFTR",13,"9-Topic Analysis","Topic k5"
"GO:00306602","CC","GO:0030660","Golgi-associated vesicle membrane","10/107","187/17712",1.9594716189289e-07,2.63875511349092e-06,1.89759356780483e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M/CFTR",10,"9-Topic Analysis","Topic k5"
"GO:00301342","CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","9/107","155/17712",4.11697920181633e-07,5.19768624229311e-06,3.73778374901746e-06,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00301391","CC","GO:0030139","endocytic vesicle","13/107","400/17712",8.68394213522027e-07,1.03185665371441e-05,7.42033445610153e-06,"SFTPD/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/SPARC/COLEC12/B2M/B2M/DPP4",13,"9-Topic Analysis","Topic k5"
"GO:0005604","CC","GO:0005604","basement membrane","7/107","91/17712",1.28519753284145e-06,1.44227723129985e-05,1.03717695632819e-05,"EGFL6/SPARC/VTN/LAMA2/COL15A1/COL18A1/COL5A1",7,"9-Topic Analysis","Topic k5"
"GO:00985521","CC","GO:0098552","side of membrane","14/107","495/17712",1.6645249126491e-06,1.76965280186905e-05,1.27260076424142e-05,"WNT2/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/ITGA1/NUCB1/TFRC/F3/B2M/B2M",14,"9-Topic Analysis","Topic k5"
"GO:0045335","CC","GO:0045335","phagocytic vesicle","9/107","185/17712",1.8114493900849e-06,1.82956388398575e-05,1.31568429385114e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00310931","CC","GO:0031093","platelet alpha granule lumen","6/107","70/17712",4.04364369081583e-06,3.88960012164189e-05,2.79710691394779e-05,"IGF2/IGF2/SPARC/HGF/A2M/KNG1",6,"9-Topic Analysis","Topic k5"
"GO:0005769","CC","GO:0005769","early endosome","12/107","392/17712",4.36001017223644e-06,4.00328206723528e-05,2.87885839123746e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/NUCB1/TFRC/B2M/B2M/CFTR",12,"9-Topic Analysis","Topic k5"
"GO:00306662","CC","GO:0030666","endocytic vesicle membrane","10/107","267/17712",4.98145520155634e-06,4.37501717701905e-05,3.1461822325619e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/COLEC12/B2M/B2M",10,"9-Topic Analysis","Topic k5"
"GO:00715562","CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","7/107","117/17712",6.92591848181204e-06,5.59614213330413e-05,4.02432315995815e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C",7,"9-Topic Analysis","Topic k5"
"GO:00985532","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","7/107","117/17712",6.92591848181204e-06,5.59614213330413e-05,4.02432315995815e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C",7,"9-Topic Analysis","Topic k5"
"GO:00301762","CC","GO:0030176","integral component of endoplasmic reticulum membrane","9/107","235/17712",1.26828434254653e-05,9.85359373824612e-05,7.08596110410612e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00312272","CC","GO:0031227","intrinsic component of endoplasmic reticulum membrane","9/107","241/17712",1.55044462646441e-05,0.00011599622760956,8.34157342893133e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:0044420","CC","GO:0044420","extracellular matrix component","5/107","53/17712",1.6687771625099e-05,0.000119009509314409,8.55826591213572e-05,"COL3A1/COL14A1/LUM/COL15A1/COL5A1",5,"9-Topic Analysis","Topic k5"
"GO:00301332","CC","GO:0030133","transport vesicle","12/107","449/17712",1.70855236144449e-05,0.000119009509314409,8.55826591213572e-05,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/CD55/SLC40A1/B2M/B2M/SYTL2",12,"9-Topic Analysis","Topic k5"
"GO:00725621","CC","GO:0072562","blood microparticle","7/107","136/17712",1.85572105275892e-05,0.000124951884219101,8.98559667651689e-05,"VTN/C1S/A2M/TFRC/KNG1/C1R/C3",7,"9-Topic Analysis","Topic k5"
"GO:00310911","CC","GO:0031091","platelet alpha granule","6/107","100/17712",3.17572586042327e-05,0.000206934394775968,0.000148811602288085,"IGF2/IGF2/SPARC/HGF/A2M/KNG1",6,"9-Topic Analysis","Topic k5"
"GO:00306582","CC","GO:0030658","transport vesicle membrane","9/107","277/17712",4.62661043247114e-05,0.000292054783549741,0.000210023763052966,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/B2M/B2M",9,"9-Topic Analysis","Topic k5"
"GO:00347742","CC","GO:0034774","secretory granule lumen","10/107","354/17712",5.64590191666748e-05,0.000345597632474797,0.000248527739872444,"IGF2/IGF2/SPARC/HGF/A2M/SLPI/KNG1/B2M/B2M/C3",10,"9-Topic Analysis","Topic k5"
