"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:00319831","CC","GO:0031983","vesicle lumen","10/110","373/17712",0.000110048655697954,0.000631161407679445,0.000466769839957268,"B2M/B2M/IGF2/IGF2/TIMP3/SPARC/HGF/A2M/KNG1/SLPI",10,"10-Topic Analysis","Topic k9"
"GO:0005583","CC","GO:0005583","fibrillar collagen trimer","3/110","17/17712",0.000148749011086547,0.000805723810052127,0.000595865921604002,"COL3A1/LUM/COL5A1",3,"10-Topic Analysis","Topic k9"
"GO:0098643","CC","GO:0098643","banded collagen fibril","3/110","17/17712",0.000148749011086547,0.000805723810052127,0.000595865921604002,"COL3A1/LUM/COL5A1",3,"10-Topic Analysis","Topic k9"
"GO:00725621","CC","GO:0072562","blood microparticle","6/110","136/17712",0.000204359211926766,0.0010770282790735,0.000796506743498348,"VTN/C1S/A2M/C1R/KNG1/STOM",6,"10-Topic Analysis","Topic k9"
"GO:0098644","CC","GO:0098644","complex of collagen trimers","3/110","24/17712",0.000428952836349968,0.00220120534442747,0.00162788195512315,"COL3A1/LUM/COL5A1",3,"10-Topic Analysis","Topic k9"
"GO:0043235","CC","GO:0043235","receptor complex","8/110","307/17712",0.00065996091790867,0.00329980458954335,0.00244034131588361,"B2M/B2M/IL6ST/ITGA1/OLR1/LIFR/ACVR2A/NRP2",8,"10-Topic Analysis","Topic k9"
"GO:0042581","CC","GO:0042581","specific granule","6/110","193/17712",0.00129823033404627,0.00632887287847557,0.00468046199379839,"B2M/B2M/OLR1/ATP8B4/SLPI/STOM",6,"10-Topic Analysis","Topic k9"
"GO:0042383","CC","GO:0042383","sarcolemma","5/110","135/17712",0.00154148676003969,0.00733146141970096,0.00542191748717426,"KRT19/KRT8/LAMA2/COL6A1/AQP1",5,"10-Topic Analysis","Topic k9"
"GO:0042605","MF","GO:0042605","peptide antigen binding","13/108","114/17050",3.20910995326695e-13,8.40786807755941e-11,7.02626179241606e-11,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B",13,"10-Topic Analysis","Topic k9"
"GO:0003823","MF","GO:0003823","antigen binding","13/108","140/17050",4.64119277591475e-12,6.07996253644832e-10,5.08088472310667e-10,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B",13,"10-Topic Analysis","Topic k9"
"GO:0033218","MF","GO:0033218","amide binding","15/108","358/17050",7.57690503129551e-09,5.84818227344981e-07,4.88719129320032e-07,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/PLTP/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/SLC40A1",15,"10-Topic Analysis","Topic k9"
"GO:0042277","MF","GO:0042277","peptide binding","14/108","308/17050",8.92852255488521e-09,5.84818227344981e-07,4.88719129320032e-07,"HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-C/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/HLA-B/SLC40A1",14,"10-Topic Analysis","Topic k9"
"GO:0005201","MF","GO:0005201","extracellular matrix structural constituent","11/108","183/17050",2.25291543565161e-08,1.18052768828144e-06,9.86539811822179e-07,"COL3A1/LUM/COL14A1/VTN/SPARC/LAMA2/TNC/COL6A1/MXRA5/COL15A1/COL5A1",11,"10-Topic Analysis","Topic k9"
"GO:0019838","MF","GO:0019838","growth factor binding","9/108","132/17050",1.55533185785455e-07,6.7916157792982e-06,5.675596954978e-06,"COL3A1/IL6ST/A2M/COL6A1/LIFR/IL1RN/NRP2/TWSG1/COL5A1",9,"10-Topic Analysis","Topic k9"
"GO:0008201","MF","GO:0008201","heparin binding","9/108","161/17050",8.40048491008142e-07,3.14418149491619e-05,2.62752009217584e-05,"SLIT2/VTN/GREM2/FGF7/RSPO2/KNG1/NRP2/COL5A1/SOD3",9,"10-Topic Analysis","Topic k9"
"GO:0019955","MF","GO:0019955","cytokine binding","7/108","109/17050",5.89521261880206e-06,0.000193068213265768,0.000161342661146162,"IL6ST/GREM2/PDPN/A2M/IL1RN/NRP2/TWSG1",7,"10-Topic Analysis","Topic k9"
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding","9/108","208/17050",6.93707203274313e-06,0.000201945874730967,0.000168761518457377,"SLIT2/VTN/GREM2/FGF7/RSPO2/KNG1/NRP2/COL5A1/SOD3",9,"10-Topic Analysis","Topic k9"
"GO:0030020","MF","GO:0030020","extracellular matrix structural constituent conferring tensile strength","5/108","47/17050",1.15312191058362e-05,0.000302117940572908,0.00025247300779094,"COL3A1/COL14A1/COL6A1/COL15A1/COL5A1",5,"10-Topic Analysis","Topic k9"
"GO:0005178","MF","GO:0005178","integrin binding","7/108","124/17050",1.37799172972715e-05,0.000328212575625922,0.000274279693572486,"COL3A1/EGFL6/IGF2/IGF2/VTN/COL5A1/S1PR3",7,"10-Topic Analysis","Topic k9"
"GO:1901681","MF","GO:1901681","sulfur compound binding","9/108","233/17050",1.72281779103368e-05,0.000376148551042355,0.00031433868467983,"SLIT2/VTN/GREM2/FGF7/RSPO2/KNG1/NRP2/COL5A1/SOD3",9,"10-Topic Analysis","Topic k9"
"GO:0048407","MF","GO:0048407","platelet-derived growth factor binding","3/108","11/17050",3.9303227621381e-05,0.00079211120283091,0.000661949096781154,"COL3A1/COL6A1/COL5A1",3,"10-Topic Analysis","Topic k9"
"GO:0005518","MF","GO:0005518","collagen binding","5/108","76/17050",0.000120066161698663,0.00224695245464641,0.00187772643859563,"LUM/COL14A1/VTN/SPARC/ITGA1",5,"10-Topic Analysis","Topic k9"
"GO:0003012","BP","GO:0003012","muscle system process","20/97","429/17073",2.98438949274608e-13,5.71745563247585e-10,4.92828418372248e-10,"CALD1/TPM1/CRYAB/MYL12A/RGS4/CCN2/MYL9/CSRP3/EDN1/OXTR/MYL12B/VIM/TPM2/DSP/MYL6/MYOZ2/ACTG2/TLN1/ACTA2/ATP2B4",20,"10-Topic Analysis","Topic k1"
"GO:0006936","BP","GO:0006936","muscle contraction","18/97","336/17073",5.11400324908395e-13,5.71745563247585e-10,4.92828418372248e-10,"CALD1/TPM1/CRYAB/MYL12A/CCN2/MYL9/CSRP3/EDN1/OXTR/MYL12B/VIM/TPM2/DSP/MYL6/ACTG2/TLN1/ACTA2/ATP2B4",18,"10-Topic Analysis","Topic k1"
"GO:0007517","BP","GO:0007517","muscle organ development","12/97","399/17073",2.67750364378758e-06,0.00199563271583635,0.00172017865676318,"TAGLN/TPM1/CRYAB/ANKRD1/RGS4/CSRP3/EDN1/DSP/MYL6/FHL1/MYOZ2/FOXC2",12,"10-Topic Analysis","Topic k1"
"GO:0030239","BP","GO:0030239","myofibril assembly","5/97","50/17073",9.23290413694084e-06,0.00516119341254993,0.00444880196703649,"TPM1/ANKRD1/CSRP3/EDN1/MYOZ2",5,"10-Topic Analysis","Topic k1"
"GO:0055002","BP","GO:0055002","striated muscle cell development","7/97","140/17073",1.48987130348232e-05,0.00654762807722731,0.00564386922578063,"TPM1/ANKRD1/RGS4/CSRP3/EDN1/UCHL1/MYOZ2",7,"10-Topic Analysis","Topic k1"
"GO:19029031","BP","GO:1902903","regulation of supramolecular fiber organization","10/97","329/17073",1.7569663892381e-05,0.00654762807722731,0.00564386922578063,"TPM1/CRYAB/RGS4/CCN2/TMSB4X/RHOC/EDN1/ARPC5/DSTN/MAP1B",10,"10-Topic Analysis","Topic k1"
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process","10/97","345/17073",2.63889616049267e-05,0.00804334042923971,0.0069331307437802,"TPM1/RGS4/CCN2/TMSB4X/RHOC/EDN1/ARPC5/DSTN/DSP/FRMD6",10,"10-Topic Analysis","Topic k1"
"GO:0055001","BP","GO:0055001","muscle cell development","7/97","155/17073",2.87776043979954e-05,0.00804334042923971,0.0069331307437802,"TPM1/ANKRD1/RGS4/CSRP3/EDN1/UCHL1/MYOZ2",7,"10-Topic Analysis","Topic k1"
"GO:0031032","BP","GO:0031032","actomyosin structure organization","7/97","164/17073",4.13006443676618e-05,0.00909339391587126,0.00783824699178998,"TPM1/ANKRD1/CCN2/CSRP3/RHOC/EDN1/MYOZ2",7,"10-Topic Analysis","Topic k1"
"GO:0070252","BP","GO:0070252","actin-mediated cell contraction","6/97","112/17073",4.23821351739231e-05,0.00909339391587126,0.00783824699178998,"TPM1/VIM/TPM2/DSP/MYL6/FRMD6",6,"10-Topic Analysis","Topic k1"
"GO:0045214","BP","GO:0045214","sarcomere organization","4/97","35/17073",4.478331509725e-05,0.00909339391587126,0.00783824699178998,"TPM1/ANKRD1/EDN1/MYOZ2",4,"10-Topic Analysis","Topic k1"
"GO:0090257","BP","GO:0090257","regulation of muscle system process","8/97","237/17073",6.11909606983215e-05,0.00909339391587126,0.00783824699178998,"TPM1/RGS4/CCN2/MYL9/EDN1/OXTR/DSP/ATP2B4",8,"10-Topic Analysis","Topic k1"
"GO:0070885","BP","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","3/97","14/17073",6.18395741835142e-05,0.00909339391587126,0.00783824699178998,"MYOZ2/RCAN1/ATP2B4",3,"10-Topic Analysis","Topic k1"
"GO:0106057","BP","GO:0106057","negative regulation of calcineurin-mediated signaling","3/97","14/17073",6.18395741835142e-05,0.00909339391587126,0.00783824699178998,"MYOZ2/RCAN1/ATP2B4",3,"10-Topic Analysis","Topic k1"
"GO:0045823","BP","GO:0045823","positive regulation of heart contraction","4/97","38/17073",6.23153198566362e-05,0.00909339391587126,0.00783824699178998,"TPM1/RGS4/CCN2/EDN1",4,"10-Topic Analysis","Topic k1"
"GO:0030049","BP","GO:0030049","muscle filament sliding","4/97","39/17073",6.91358213639586e-05,0.00909339391587126,0.00783824699178998,"TPM1/VIM/TPM2/MYL6",4,"10-Topic Analysis","Topic k1"
"GO:0033275","BP","GO:0033275","actin-myosin filament sliding","4/97","39/17073",6.91358213639586e-05,0.00909339391587126,0.00783824699178998,"TPM1/VIM/TPM2/MYL6",4,"10-Topic Analysis","Topic k1"
"GO:0043292","CC","GO:0043292","contractile fiber","11/99","220/17712",4.09137853260445e-08,1.12512909646622e-05,9.30250276886906e-06,"CALD1/TPM1/CRYAB/ANKRD1/MYL9/CSRP3/TPM2/PDLIM3/MYOZ2/ACTA2/ATP2B4",11,"10-Topic Analysis","Topic k1"
"GO:0044449","CC","GO:0044449","contractile fiber part","10/99","202/17712",1.92208915756931e-07,2.21115317646717e-05,1.82816875068673e-05,"TPM1/CRYAB/ANKRD1/MYL9/CSRP3/TPM2/PDLIM3/MYOZ2/ACTA2/ATP2B4",10,"10-Topic Analysis","Topic k1"
"GO:0030016","CC","GO:0030016","myofibril","10/99","207/17712",2.41216710160055e-07,2.21115317646717e-05,1.82816875068673e-05,"CALD1/TPM1/CRYAB/ANKRD1/MYL9/CSRP3/TPM2/PDLIM3/MYOZ2/ATP2B4",10,"10-Topic Analysis","Topic k1"
"GO:0030017","CC","GO:0030017","sarcomere","9/99","183/17712",8.57872879311901e-07,5.89787604526932e-05,4.87633005082554e-05,"TPM1/CRYAB/ANKRD1/MYL9/CSRP3/TPM2/PDLIM3/MYOZ2/ATP2B4",9,"10-Topic Analysis","Topic k1"
"GO:0015629","CC","GO:0015629","actin cytoskeleton","13/99","461/17712",1.71634988165672e-06,9.43992434911199e-05,7.80487525132321e-05,"CALD1/TPM1/CRYAB/MYL12A/MYL9/MYL12B/ARPC5/TPM2/DSTN/PDLIM3/MYL6/ACTG2/ACTA2",13,"10-Topic Analysis","Topic k1"
"GO:0031674","CC","GO:0031674","I band","7/99","124/17712",6.07173544804968e-06,0.000278287874702277,0.000230086816978725,"CRYAB/ANKRD1/MYL9/CSRP3/PDLIM3/MYOZ2/ATP2B4",7,"10-Topic Analysis","Topic k1"
"GO:0005882","CC","GO:0005882","intermediate filament","7/99","159/17712",3.06787647357977e-05,0.0012052371860492,0.000996483185403354,"KRT7/VIM/KRT18/DSP/KRTAP2-3/KRTAP2-3/KRT10",7,"10-Topic Analysis","Topic k1"
"GO:0016459","CC","GO:0016459","myosin complex","5/99","68/17712",3.88663758526571e-05,0.00124736614218311,0.00103131516444613,"MYL12A/MYL9/MYL12B/MYL6/ACTG2",5,"10-Topic Analysis","Topic k1"
"GO:0030018","CC","GO:0030018","Z disc","6/99","113/17712",4.08228919259928e-05,0.00124736614218311,0.00103131516444613,"CRYAB/MYL9/CSRP3/PDLIM3/MYOZ2/ATP2B4",6,"10-Topic Analysis","Topic k1"
"GO:0045111","CC","GO:0045111","intermediate filament cytoskeleton","7/99","198/17712",0.000122600766595251,0.0033715210813694,0.00278755427206044,"KRT7/VIM/KRT18/DSP/KRTAP2-3/KRTAP2-3/KRT10",7,"10-Topic Analysis","Topic k1"
"GO:00347742","CC","GO:0034774","secretory granule lumen","9/99","354/17712",0.000163744683790528,0.00409361709476319,0.00338457910992861,"S100A11/SRGN/TMSB4X/TTR/ARPC5/SERPINE1/TRAPPC1/PKM/SRP14",9,"10-Topic Analysis","Topic k1"
"GO:00602052","CC","GO:0060205","cytoplasmic vesicle lumen","9/99","372/17712",0.000236801282916839,0.00510965477617708,0.00422463323121244,"S100A11/SRGN/TMSB4X/TTR/ARPC5/SERPINE1/TRAPPC1/PKM/SRP14",9,"10-Topic Analysis","Topic k1"
"GO:00319832","CC","GO:0031983","vesicle lumen","9/99","373/17712",0.000241547316692007,0.00510965477617708,0.00422463323121244,"S100A11/SRGN/TMSB4X/TTR/ARPC5/SERPINE1/TRAPPC1/PKM/SRP14",9,"10-Topic Analysis","Topic k1"
"GO:0031252","CC","GO:0031252","cell leading edge","9/99","409/17712",0.000473456479306031,0.00930003798636846,0.00768921800978216,"S100A11/TPM1/VIM/ARPC5/ARF4/ACTG2/TLN1/ACTA2/CDK6",9,"10-Topic Analysis","Topic k1"
"GO:0008307","MF","GO:0008307","structural constituent of muscle","6/97","37/17050",5.84617621047067e-08,1.30954347114543e-05,1.16923524209413e-05,"TPM1/MYL9/CSRP3/TPM2/PDLIM3/MYL6",6,"10-Topic Analysis","Topic k1"
"GO:0003779","MF","GO:0003779","actin binding","10/97","382/17050",6.30089267932784e-05,0.00441414393523461,0.00394119994217376,"CALD1/TAGLN/TPM1/TMSB4X/CSRP3/ARPC5/TPM2/DSTN/ENC1/TLN1",10,"10-Topic Analysis","Topic k1"
"GO:0005200","MF","GO:0005200","structural constituent of cytoskeleton","5/97","74/17050",6.34397003481511e-05,0.00441414393523461,0.00394119994217376,"TPM1/VIM/ARPC5/DSP/TLN1",5,"10-Topic Analysis","Topic k1"
"GO:00508392","MF","GO:0050839","cell adhesion molecule binding","11/97","474/17050",7.88239988434752e-05,0.00441414393523461,0.00394119994217376,"CALD1/S100A11/SLC9A3R2/KRT18/DSP/ITGA3/RTN4/CD151/CD81/TLN1/PKM",11,"10-Topic Analysis","Topic k1"
"GO:0051015","MF","GO:0051015","actin filament binding","6/97","149/17050",0.000206945170439915,0.00927114363570821,0.00827780681759661,"TAGLN/TPM1/ARPC5/TPM2/DSTN/TLN1",6,"10-Topic Analysis","Topic k1"
"GO:1901652","BP","GO:1901652","response to peptide","16/98","499/17073",2.32701671159002e-08,5.84546597951413e-05,4.81080086480295e-05,"TIMP1/PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/PRLR/PID1/PIK3R1/NFKBIA/KLF5/MAPK14/ERRFI1/IRS1/PTGS2/PPARG",16,"10-Topic Analysis","Topic k7"
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","7/98","61/17073",5.59636367186331e-08,7.02903277186032e-05,5.78487276396818e-05,"CCDC71L/CEBPB/ZBTB16/KLF5/MAPK14/PTGS2/PPARG",7,"10-Topic Analysis","Topic k7"
"GO:0043434","BP","GO:0043434","response to peptide hormone","13/98","412/17073",6.52639033286519e-07,0.000546476417205246,0.000449748442587623,"TIMP1/PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/PRLR/PID1/PIK3R1/ERRFI1/IRS1/PTGS2/PPARG",13,"10-Topic Analysis","Topic k7"
"GO:0048009","BP","GO:0048009","insulin-like growth factor receptor signaling pathway","5/98","32/17073",1.00121001495459e-06,0.000588408352269519,0.000484258298632809,"IGFBP3/PIK3R1/CILP/IGFBP4/IRS1",5,"10-Topic Analysis","Topic k7"
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus","11/98","305/17073",1.39189392429392e-06,0.000588408352269519,0.000484258298632809,"PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/PRLR/PID1/PIK3R1/ERRFI1/IRS1/PPARG",11,"10-Topic Analysis","Topic k7"
"GO:1901653","BP","GO:1901653","cellular response to peptide","12/98","371/17073",1.4054339624272e-06,0.000588408352269519,0.000484258298632809,"PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/PRLR/PID1/PIK3R1/KLF5/ERRFI1/IRS1/PPARG",12,"10-Topic Analysis","Topic k7"
"GO:0001101","BP","GO:0001101","response to acid chemical","11/98","350/17073",5.23955197592491e-06,0.00188025065193191,0.00154744061364158,"DKK1/PDK4/CEBPB/PTGER2/CD38/PID1/LAMTOR5/IRS1/PINK1/PTGS2/PPARG",11,"10-Topic Analysis","Topic k7"
"GO:0070542","BP","GO:0070542","response to fatty acid","6/98","85/17073",9.29751000082473e-06,0.00291941814025896,0.00240267232126576,"PDK4/PTGER2/PID1/IRS1/PTGS2/PPARG",6,"10-Topic Analysis","Topic k7"
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","7/98","136/17073",1.31938536262312e-05,0.00368255114545476,0.00303072848209569,"CCDC71L/CEBPB/ZBTB16/KLF5/MAPK14/PTGS2/PPARG",7,"10-Topic Analysis","Topic k7"
"GO:00713981","BP","GO:0071398","cellular response to fatty acid","5/98","56/17073",1.70324276772937e-05,0.00427854583253617,0.00352123031138998,"PDK4/PTGER2/PID1/IRS1/PPARG",5,"10-Topic Analysis","Topic k7"
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","8/98","201/17073",2.04155329058043e-05,0.00442051347089216,0.00363806924942683,"SERPINE2/TXNIP/NFKBIA/MAPK14/TGFBR2/TRPA1/PTGS2/PPARG",8,"10-Topic Analysis","Topic k7"
"GO:0046320","BP","GO:0046320","regulation of fatty acid oxidation","4/98","30/17073",2.49439109388738e-05,0.00442051347089216,0.00363806924942683,"PDK4/IRS2/IRS1/PPARG",4,"10-Topic Analysis","Topic k7"
"GO:0046324","BP","GO:0046324","regulation of glucose import","5/98","61/17073",2.59328692071179e-05,0.00442051347089216,0.00363806924942683,"IRS2/PID1/PIK3R1/MAPK14/IRS1",5,"10-Topic Analysis","Topic k7"
"GO:0030856","BP","GO:0030856","regulation of epithelial cell differentiation","7/98","153/17073",2.82960948720689e-05,0.00442051347089216,0.00363806924942683,"BTG1/CEBPB/CDKN1C/CDKN1C/TBX3/TMEM100/ERRFI1",7,"10-Topic Analysis","Topic k7"
"GO:0045923","BP","GO:0045923","positive regulation of fatty acid metabolic process","4/98","31/17073",2.85135842615231e-05,0.00442051347089216,0.00363806924942683,"IRS2/IRS1/PTGS2/PPARG",4,"10-Topic Analysis","Topic k7"
"GO:00018901","BP","GO:0001890","placenta development","7/98","154/17073",2.9505787650501e-05,0.00442051347089216,0.00363806924942683,"CEBPB/JUNB/CDKN1C/CDKN1C/MAPK14/PTGS2/PPARG",7,"10-Topic Analysis","Topic k7"
"GO:0071229","BP","GO:0071229","cellular response to acid chemical","8/98","212/17073",2.99158953046046e-05,0.00442051347089216,0.00363806924942683,"PDK4/CEBPB/PTGER2/PID1/LAMTOR5/IRS1/PINK1/PPARG",8,"10-Topic Analysis","Topic k7"
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","11/98","437/17073",4.12650943167651e-05,0.00557581123526671,0.0045888758238618,"CEBPB/JUNB/ZBTB16/CDKN1C/CDKN1C/PIK3R1/NFKBIA/MAPK14/LGALS3/TGFBR2/PPARG",11,"10-Topic Analysis","Topic k7"
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","11/98","440/17073",4.39037373743681e-05,0.00557581123526671,0.0045888758238618,"DKK1/PRKAR2B/PRKAR2B/IRS2/UBE2B/IGFBP3/CDKN1C/CDKN1C/PID1/ERRFI1/PINK1",11,"10-Topic Analysis","Topic k7"
"GO:0001701","BP","GO:0001701","in utero embryonic development","10/98","363/17073",4.43934015546712e-05,0.00557581123526671,0.0045888758238618,"HOPX/UBE2B/CEBPB/TM4SF1/JUNB/CDKN1C/CDKN1C/TGFBR2/TBX3/TMEM100",10,"10-Topic Analysis","Topic k7"
"GO:0046326","BP","GO:0046326","positive regulation of glucose import","4/98","35/17073",4.66212356013031e-05,0.00557678780145111,0.00458967953488517,"IRS2/PIK3R1/MAPK14/IRS1",4,"10-Topic Analysis","Topic k7"
"GO:0046323","BP","GO:0046323","glucose import","5/98","71/17073",5.424260367814e-05,0.00593309956174916,0.00488292303858337,"IRS2/PID1/PIK3R1/MAPK14/IRS1",5,"10-Topic Analysis","Topic k7"
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","8/98","231/17073",5.4988027980691e-05,0.00593309956174916,0.00488292303858337,"TIMP1/SERPINE2/JUNB/PRLR/CD38/TGFBR2/THBD/PTGS2",8,"10-Topic Analysis","Topic k7"
"GO:0045444","BP","GO:0045444","fat cell differentiation","8/98","232/17073",5.6685664602699e-05,0.00593309956174916,0.00488292303858337,"CEBPD/CCDC71L/CEBPB/ZBTB16/KLF5/MAPK14/PTGS2/PPARG",8,"10-Topic Analysis","Topic k7"
"GO:00506731","BP","GO:0050673","epithelial cell proliferation","10/98","385/17073",7.2603755187768e-05,0.0071869342162184,0.00591482517627092,"RGCC/PRL/CEBPB/IGFBP3/CDKN1C/CDKN1C/ERRFI1/MTSS1/IGFBP4/PPARG",10,"10-Topic Analysis","Topic k7"
"GO:0046321","BP","GO:0046321","positive regulation of fatty acid oxidation","3/98","15/17073",7.93700949815791e-05,0.0071869342162184,0.00591482517627092,"IRS2/IRS1/PPARG",3,"10-Topic Analysis","Topic k7"
"GO:0010828","BP","GO:0010828","positive regulation of glucose transmembrane transport","4/98","40/17073",7.96047623715707e-05,0.0071869342162184,0.00591482517627092,"IRS2/PIK3R1/MAPK14/IRS1",4,"10-Topic Analysis","Topic k7"
"GO:0010827","BP","GO:0010827","regulation of glucose transmembrane transport","5/98","77/17073",8.01091393527528e-05,0.0071869342162184,0.00591482517627092,"IRS2/PID1/PIK3R1/MAPK14/IRS1",5,"10-Topic Analysis","Topic k7"
"GO:0032147","BP","GO:0032147","activation of protein kinase activity","9/98","323/17073",9.98403777812435e-05,0.00826706316714755,0.00680376804403193,"AVPI1/RGCC/PRKAR2B/PRKAR2B/PRLR/UBC/MAPK14/TGFBR2/PINK1",9,"10-Topic Analysis","Topic k7"
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","10/98","401/17073",0.000101649485507015,0.00826706316714755,0.00680376804403193,"DKK1/PRKAR2B/PRKAR2B/UBE2B/IGFBP3/CDKN1C/CDKN1C/PID1/ERRFI1/PINK1",10,"10-Topic Analysis","Topic k7"
"GO:0019217","BP","GO:0019217","regulation of fatty acid metabolic process","5/98","81/17073",0.000102021878256996,0.00826706316714755,0.00680376804403193,"PDK4/IRS2/IRS1/PTGS2/PPARG",5,"10-Topic Analysis","Topic k7"
"GO:00071781","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","9/98","327/17073",0.000109609161244129,0.00860431915766414,0.00708132870669308,"DKK1/UBC/HTRA3/CDKN1C/CDKN1C/MAPK14/TGFBR2/TMEM100/CILP",9,"10-Topic Analysis","Topic k7"
"GO:0050680","BP","GO:0050680","negative regulation of epithelial cell proliferation","6/98","134/17073",0.000121759618305243,0.0092684897328112,0.00762793908617214,"RGCC/PRL/CDKN1C/CDKN1C/MTSS1/PPARG",6,"10-Topic Analysis","Topic k7"
"GO:00015251","BP","GO:0001525","angiogenesis","11/98","495/17073",0.000125500336005812,0.00927226011901765,0.00763104210264443,"BTG1/RGCC/PRL/KLF5/MAPK14/TGFBR2/PROK1/TMEM100/PTGS2/PPARG/SAT1",11,"10-Topic Analysis","Topic k7"
"GO:0062013","BP","GO:0062013","positive regulation of small molecule metabolic process","6/98","136/17073",0.000132083172651771,0.0092778343176473,0.00763562965129874,"IRS2/PID1/IRS1/PINK1/PTGS2/PPARG",6,"10-Topic Analysis","Topic k7"
"GO:0007096","BP","GO:0007096","regulation of exit from mitosis","3/98","18/17073",0.000140573258364357,0.0092778343176473,0.00763562965129874,"RGCC/CDKN1C/CDKN1C",3,"10-Topic Analysis","Topic k7"
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","3/98","18/17073",0.000140573258364357,0.0092778343176473,0.00763562965129874,"TFPI2/MTSS1/PTGS2",3,"10-Topic Analysis","Topic k7"
"GO:0007565","BP","GO:0007565","female pregnancy","7/98","198/17073",0.000144042809867932,0.0092778343176473,0.00763562965129874,"TIMP1/JUNB/PRLR/CD38/TGFBR2/THBD/PTGS2",7,"10-Topic Analysis","Topic k7"
"GO:0030258","BP","GO:0030258","lipid modification","7/98","198/17073",0.000144042809867932,0.0092778343176473,0.00763562965129874,"PDK4/CYP3A4/IRS2/PIK3R1/MAPK14/IRS1/PPARG",7,"10-Topic Analysis","Topic k7"
"GO:00486081","BP","GO:0048608","reproductive structure development","10/98","424/17073",0.000160298501400858,0.00945753527264971,0.00778352299509053,"BASP1/CEBPB/SERPINE2/JUNB/CDKN1C/CDKN1C/MAPK14/TBX3/PTGS2/PPARG",10,"10-Topic Analysis","Topic k7"
"GO:0043567","BP","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","3/98","19/17073",0.000166236431970514,0.00945753527264971,0.00778352299509053,"IGFBP3/CILP/IGFBP4",3,"10-Topic Analysis","Topic k7"
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation","3/98","19/17073",0.000166236431970514,0.00945753527264971,0.00778352299509053,"BTG1/IGFBP3/MAPK14",3,"10-Topic Analysis","Topic k7"
"GO:0060396","BP","GO:0060396","growth hormone receptor signaling pathway","3/98","19/17073",0.000166236431970514,0.00945753527264971,0.00778352299509053,"PRL/PRLR/PIK3R1",3,"10-Topic Analysis","Topic k7"
"GO:00614581","BP","GO:0061458","reproductive system development","10/98","427/17073",0.000169722036641914,0.00945753527264971,0.00778352299509053,"BASP1/CEBPB/SERPINE2/JUNB/CDKN1C/CDKN1C/MAPK14/TBX3/PTGS2/PPARG",10,"10-Topic Analysis","Topic k7"
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","9/98","347/17073",0.000171334664929505,0.00945753527264971,0.00778352299509053,"PDK4/CYP3A4/PRKAR2B/PRKAR2B/IRS2/MAPK14/IRS1/PTGS2/PPARG",9,"10-Topic Analysis","Topic k7"
"GO:0032869","BP","GO:0032869","cellular response to insulin stimulus","7/98","204/17073",0.000173187349738012,0.00945753527264971,0.00778352299509053,"PDK4/IRS2/PID1/PIK3R1/ERRFI1/IRS1/PPARG",7,"10-Topic Analysis","Topic k7"
"GO:0030291","MF","GO:0030291","protein serine/threonine kinase inhibitor activity","4/93","31/17050",2.33151493523486e-05,0.00580547218873479,0.00498207928265974,"PRKAR2B/PRKAR2B/CDKN1C/CDKN1C",4,"10-Topic Analysis","Topic k7"
