"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0010968","BP","GO:0010968","regulation of microtubule nucleation","5/102","14/17073",1.32252325442806e-08,9.23466237657159e-07,7.78382107640497e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070432","BP","GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","5/102","14/17073",1.32252325442806e-08,9.23466237657159e-07,7.78382107640497e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1901029","BP","GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","5/102","15/17073",1.97439706720351e-08,1.32120070413702e-06,1.11362922299286e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070424","BP","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway","5/102","17/17073",4.03004460797144e-08,2.48932755400082e-06,2.09823375135679e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0097201","BP","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","5/102","17/17073",4.03004460797144e-08,2.48932755400082e-06,2.09823375135679e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1903265","BP","GO:1903265","positive regulation of tumor necrosis factor-mediated signaling pathway","5/102","18/17073",5.55366230976056e-08,3.30340061832425e-06,2.78440925159925e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0002429","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","15/102","448/17073",6.58862268619211e-08,3.77904572643733e-06,3.18532660693348e-06,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/MUC3A",15,"5-Topic Analysis","Topic k3"
"GO:0090084","BP","GO:0090084","negative regulation of inclusion body assembly","5/102","19/17073",7.50145793636749e-08,4.15425567096765e-06,3.50158798772e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070431","BP","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","5/102","21/17073",1.30036586442047e-07,6.9612919275309e-06,5.86761579524464e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0002768","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","15/102","497/17073",2.52141467225252e-07,1.26486167396603e-05,1.06614151715299e-05,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/MUC3A",15,"5-Topic Analysis","Topic k3"
"GO:00511311","BP","GO:0051131","chaperone-mediated protein complex assembly","5/102","24/17073",2.67778934712609e-07,1.26486167396603e-05,1.06614151715299e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0090083","BP","GO:0090083","regulation of inclusion body assembly","5/102","24/17073",2.67778934712609e-07,1.26486167396603e-05,1.06614151715299e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1902236","BP","GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","5/102","24/17073",2.67778934712609e-07,1.26486167396603e-05,1.06614151715299e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0045926","BP","GO:0045926","negative regulation of growth","11/102","268/17073",5.85755004315878e-07,2.68777867694657e-05,2.26550657308337e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/GAL/EI24/MT1G/MT1H/MT1X/MT1E",11,"5-Topic Analysis","Topic k3"
"GO:1901673","BP","GO:1901673","regulation of mitotic spindle assembly","5/102","28/17073",6.07546904678527e-07,2.71033424698254e-05,2.28451847782627e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0042026","BP","GO:0042026","protein refolding","5/102","30/17073",8.72635647949687e-07,3.77729922050492e-05,3.18385449142645e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0060337","BP","GO:0060337","type I interferon signaling pathway","8/102","127/17073",9.17276896635691e-07,3.77729922050492e-05,3.18385449142645e-05,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:0071357","BP","GO:0071357","cellular response to type I interferon","8/102","127/17073",9.17276896635691e-07,3.77729922050492e-05,3.18385449142645e-05,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:0007020","BP","GO:0007020","microtubule nucleation","5/102","31/17073",1.03553347297829e-06,4.15766689400782e-05,3.50446327960547e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0034340","BP","GO:0034340","response to type I interferon","8/102","131/17073",1.16083238328836e-06,4.54706538429537e-05,3.83268406908557e-05,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:0033120","BP","GO:0033120","positive regulation of RNA splicing","5/102","34/17073",1.67192516854533e-06,6.39312338258047e-05,5.38871119486038e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0090169","BP","GO:0090169","regulation of spindle assembly","5/102","36/17073",2.24383955443713e-06,8.19001437369553e-05,6.9032958540817e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1902235","BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","5/102","36/17073",2.24383955443713e-06,8.19001437369553e-05,6.9032958540817e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0002479","BP","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","8/102","147/17073",2.7642187181606e-06,9.86518946970204e-05,8.31528718492287e-05,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:0031116","BP","GO:0031116","positive regulation of microtubule polymerization","5/102","38/17073",2.95938398193042e-06,0.000101122780318729,8.52355610473129e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0045648","BP","GO:0045648","positive regulation of erythrocyte differentiation","5/102","38/17073",2.95938398193042e-06,0.000101122780318729,8.52355610473129e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0042590","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","8/102","150/17073",3.21434898174105e-06,0.000107546759680753,9.06502804938376e-05,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:0070841","BP","GO:0070841","inclusion body assembly","5/102","39/17073",3.37855776794922e-06,0.000110662948548832,9.32768904986551e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0071294","BP","GO:0071294","cellular response to zinc ion","4/102","18/17073",3.4452972773609e-06,0.000110662948548832,9.32768904986551e-05,"MT1G/MT1H/MT1X/MT1E",4,"5-Topic Analysis","Topic k3"
"GO:0035794","BP","GO:0035794","positive regulation of mitochondrial membrane permeability","6/102","70/17073",3.77243087380443e-06,0.00011879458790843,0.000100130982532766,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HEBP2",6,"5-Topic Analysis","Topic k3"
"GO:1905710","BP","GO:1905710","positive regulation of membrane permeability","6/102","73/17073",4.82756334558162e-06,0.000149097437173155,0.000125673005312105,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HEBP2",6,"5-Topic Analysis","Topic k3"
"GO:0031112","BP","GO:0031112","positive regulation of microtubule polymerization or depolymerization","5/102","42/17073",4.92137400334122e-06,0.000149126917912566,0.00012569785438524,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070423","BP","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","5/102","44/17073",6.22371476637374e-06,0.000185097887311041,0.000156017489075178,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0035872","BP","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","5/102","45/17073",6.9686343735987e-06,0.000199850478642848,0.000168452327151277,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0060236","BP","GO:0060236","regulation of mitotic spindle organization","5/102","45/17073",6.9686343735987e-06,0.000199850478642848,0.000168452327151277,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0002474","BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","8/102","168/17073",7.4390221534667e-06,0.000209597711902939,0.000176668190015848,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:1901099","BP","GO:1901099","negative regulation of signal transduction in absence of ligand","5/102","46/17073",7.78157163639495e-06,0.000211817017763564,0.000178538824699445,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:2001240","BP","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","5/102","46/17073",7.78157163639495e-06,0.000211817017763564,0.000178538824699445,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0046902","BP","GO:0046902","regulation of mitochondrial membrane permeability","6/102","81/17073",8.85587475280326e-06,0.000237042247550034,0.00019980096372114,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HEBP2",6,"5-Topic Analysis","Topic k3"
"GO:0090224","BP","GO:0090224","regulation of spindle organization","5/102","50/17073",1.18025035313758e-05,0.000310734765104747,0.00026191578155909,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0007006","BP","GO:0007006","mitochondrial membrane organization","7/102","130/17073",1.2783446545806e-05,0.000331132502460717,0.000279108866857496,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TOMM22/HEBP2",7,"5-Topic Analysis","Topic k3"
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","5/102","53/17073",1.57603932487471e-05,0.000401764945356951,0.000338644372897056,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0006839","BP","GO:0006839","mitochondrial transport","9/102","246/17073",1.652222215592e-05,0.000414604512225117,0.000349466738363702,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TOMM7/MRS2/TOMM22/HEBP2",9,"5-Topic Analysis","Topic k3"
"GO:1901028","BP","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","5/102","54/17073",1.728669348654e-05,0.00042711430368282,0.00036001113884519,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0090559","BP","GO:0090559","regulation of membrane permeability","6/102","92/17073",1.84546696117725e-05,0.000449063627219799,0.000378512043392974,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HEBP2",6,"5-Topic Analysis","Topic k3"
"GO:0045646","BP","GO:0045646","regulation of erythrocyte differentiation","5/102","56/17073",2.06831867215776e-05,0.00049577907275901,0.0004178881087816,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:2001239","BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","5/102","57/17073",2.25650732899085e-05,0.000532933936817544,0.000449205638557621,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0031113","BP","GO:0031113","regulation of microtubule polymerization","5/102","58/17073",2.45774516667819e-05,0.000572049092418141,0.00048217548197531,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1900034","BP","GO:1900034","regulation of cellular response to heat","6/102","97/17073",2.49668532865088e-05,0.000572810948259045,0.000482817644006772,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/MLST8",6,"5-Topic Analysis","Topic k3"
"GO:0006402","BP","GO:0006402","mRNA catabolic process","11/102","403/17073",2.87334231379623e-05,0.000649941937458696,0.000547830721355367,"RPL14/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/RPL8/RPL21/RPL35A/EXOSC4/EXOSC3",11,"5-Topic Analysis","Topic k3"
"GO:0032757","BP","GO:0032757","positive regulation of interleukin-8 production","5/102","61/17073",3.14608590811045e-05,0.00070175194005908,0.000591500947051175,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0010823","BP","GO:0010823","negative regulation of mitochondrion organization","5/102","62/17073",3.40593355680791e-05,0.000749305382497741,0.000631583353144193,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0045639","BP","GO:0045639","positive regulation of myeloid cell differentiation","6/102","103/17073",3.50986194752025e-05,0.000761734903745612,0.000642060094525042,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TMEM64",6,"5-Topic Analysis","Topic k3"
"GO:0001961","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","5/102","64/17073",3.97534476761215e-05,0.000840053117998042,0.000708073874120392,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0097345","BP","GO:0097345","mitochondrial outer membrane permeabilization","5/102","64/17073",3.97534476761215e-05,0.000840053117998042,0.000708073874120392,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0090307","BP","GO:0090307","mitotic spindle assembly","5/102","65/17073",4.2863364361511e-05,0.000894007313825801,0.000753551422678102,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1902110","BP","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","5/102","66/17073",4.61583104903629e-05,0.000950387777532344,0.000801074052504813,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0006401","BP","GO:0006401","RNA catabolic process","11/102","431/17073",5.2878093704571e-05,0.00107067243945469,0.000902461006186491,"RPL14/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/RPL8/RPL21/RPL35A/EXOSC4/EXOSC3",11,"5-Topic Analysis","Topic k3"
"GO:1902686","BP","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","5/102","68/17073",5.33336208943805e-05,0.00107067243945469,0.000902461006186491,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070059","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","5/102","69/17073",5.72295496341296e-05,0.00113469946558533,0.000956428860682139,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0010803","BP","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","5/102","71/17073",6.56780583946118e-05,0.00127083086484032,0.00107117289911821,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1902108","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","5/102","71/17073",6.56780583946118e-05,0.00127083086484032,0.00107117289911821,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0071276","BP","GO:0071276","cellular response to cadmium ion","4/102","37/17073",6.81530641978852e-05,0.00130302167978338,0.00109830627266266,"MT1G/MT1H/MT1X/MT1E",4,"5-Topic Analysis","Topic k3"
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus","5/102","72/17073",7.02471547697388e-05,0.00132725800659059,0.00111873487348463,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0090101","BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","6/102","118/17073",7.52620147006967e-05,0.00140547436755022,0.00118466280177596,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CER1",6,"5-Topic Analysis","Topic k3"
"GO:0030512","BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","5/102","76/17073",9.10224962973446e-05,0.00166116055742654,0.00140017859136824,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0032436","BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","5/102","76/17073",9.10224962973446e-05,0.00166116055742654,0.00140017859136824,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0038034","BP","GO:0038034","signal transduction in absence of ligand","5/102","77/17073",9.68854839462544e-05,0.00172886763575205,0.00145724833163606,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0097192","BP","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","5/102","77/17073",9.68854839462544e-05,0.00172886763575205,0.00145724833163606,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0007179","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","7/102","180/17073",0.000102445661012516,0.00179862287715797,0.00151604445174356,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NODAL/LEFTY2",7,"5-Topic Analysis","Topic k3"
"GO:1903845","BP","GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","5/102","78/17073",0.000103034436300457,0.00179862287715797,0.00151604445174356,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0002753","BP","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","5/102","80/17073",0.000116228059964842,0.00198576876918656,0.00167378818717567,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0046785","BP","GO:0046785","microtubule polymerization","5/102","80/17073",0.000116228059964842,0.00198576876918656,0.00167378818717567,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","7/102","184/17073",0.000117491482759022,0.00198622443485252,0.00167417226402329,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/EXOSC4/EXOSC3",7,"5-Topic Analysis","Topic k3"
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","7/102","185/17073",0.000121520661210692,0.00203293939483719,0.00171354792014199,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/GAL/EI24",7,"5-Topic Analysis","Topic k3"
"GO:0010043","BP","GO:0010043","response to zinc ion","4/102","43/17073",0.000123897518026428,0.00205133416443757,0.00172905272036882,"MT1G/MT1H/MT1X/MT1E",4,"5-Topic Analysis","Topic k3"
"GO:0031110","BP","GO:0031110","regulation of microtubule polymerization or depolymerization","5/102","82/17073",0.000130680518100534,0.002119928404742,0.00178687024218274,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production","5/102","82/17073",0.000130680518100534,0.002119928404742,0.00178687024218274,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0032273","BP","GO:0032273","positive regulation of protein polymerization","6/102","133/17073",0.000145726132793948,0.00232903930601471,0.00196312810351637,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CCL26",6,"5-Topic Analysis","Topic k3"
"GO:0031397","BP","GO:0031397","negative regulation of protein ubiquitination","5/102","84/17073",0.000146471338672158,0.00232903930601471,0.00196312810351637,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0043487","BP","GO:0043487","regulation of RNA stability","7/102","194/17073",0.000163092128850618,0.00256790155817738,0.00216446313417849,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/EXOSC4/EXOSC3",7,"5-Topic Analysis","Topic k3"
"GO:0034605","BP","GO:0034605","cellular response to heat","6/102","139/17073",0.000185434059579308,0.00289133106489679,0.00243707920918743,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/MLST8",6,"5-Topic Analysis","Topic k3"
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization","7/102","202/17073",0.000209088388884974,0.00322880723605065,0.00272153510228822,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TAC1/CCL26",7,"5-Topic Analysis","Topic k3"
"GO:2000060","BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","5/102","91/17073",0.000213481434300385,0.00326524936653731,0.00275225187478992,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","7/102","204/17073",0.000222086007094404,0.00334122157128223,0.00281628822223828,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/EXOSC4/EXOSC3",7,"5-Topic Analysis","Topic k3"
"GO:0090288","BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","6/102","144/17073",0.000224664040608024,0.00334122157128223,0.00281628822223828,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CER1",6,"5-Topic Analysis","Topic k3"
"GO:1903321","BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","5/102","92/17073",0.000224689869052603,0.00334122157128223,0.00281628822223828,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0032637","BP","GO:0032637","interleukin-8 production","5/102","93/17073",0.000236340842290605,0.00348223296072212,0.00293514556432369,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","7/102","212/17073",0.000280761341926491,0.00409911559212677,0.00345511086810974,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TMEM64/SOCS1",7,"5-Topic Analysis","Topic k3"
"GO:1905897","BP","GO:1905897","regulation of response to endoplasmic reticulum stress","5/102","97/17073",0.000287603119619285,0.00412402330454082,0.00347610537434587,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:2001243","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","5/102","97/17073",0.000287603119619285,0.00412402330454082,0.00347610537434587,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0090092","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","7/102","219/17073",0.000341792439212462,0.00485768723340897,0.00409450467468305,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CER1/NODAL",7,"5-Topic Analysis","Topic k3"
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization","7/102","225/17073",0.000402195172376433,0.0056660126915487,0.00477583556487621,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TAC1/CCL26",7,"5-Topic Analysis","Topic k3"
"GO:0007041","BP","GO:0007041","lysosomal transport","5/102","105/17073",0.000415003652992004,0.00579561623221877,0.0048850773249219,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0071560","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","7/102","228/17073",0.000435446376959304,0.00602868001204001,0.0050815248708681,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NODAL/LEFTY2",7,"5-Topic Analysis","Topic k3"
"GO:1901800","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","5/102","107/17073",0.000452622042746805,0.00621291453548179,0.00523681463762836,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","6/102","165/17073",0.000466085565647866,0.00634350354602096,0.00534688704213342,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/BBC3",6,"5-Topic Analysis","Topic k3"
"GO:0046686","BP","GO:0046686","response to cadmium ion","4/102","61/17073",0.000482535165166958,0.00651219727107675,0.00548907759756486,"MT1G/MT1H/MT1X/MT1E",4,"5-Topic Analysis","Topic k3"
"GO:0071559","BP","GO:0071559","response to transforming growth factor beta","7/102","234/17073",0.000508540130662356,0.0068059620820312,0.00573668954413851,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NODAL/LEFTY2",7,"5-Topic Analysis","Topic k3"
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","5/102","110/17073",0.000513799758026758,0.00681952406108243,0.00574812082490136,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:00070521","BP","GO:0007052","mitotic spindle organization","5/102","111/17073",0.000535512741835841,0.0069357537370029,0.00584608986418413,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:00512251","BP","GO:0051225","spindle assembly","5/102","111/17073",0.000535512741835841,0.0069357537370029,0.00584608986418413,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
