"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:00105651","BP","GO:0010565","regulation of cellular ketone metabolic process","8/105","182/17073",1.65228094227443e-05,0.000700027599216676,0.000574305169624066,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00434882","BP","GO:0043488","regulation of mRNA stability","8/105","184/17073",1.78819643242029e-05,0.000742459158740904,0.000609116174243374,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00301771","BP","GO:0030177","positive regulation of Wnt signaling pathway","8/105","187/17073",2.00962622434404e-05,0.000802141444134102,0.000658079736643838,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00508521","BP","GO:0050852","T cell receptor signaling pathway","9/105","245/17073",2.02194473052393e-05,0.000802141444134102,0.000658079736643838,"CD160/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",9,"15-Topic Analysis","Topic k1"
"GO:00016661","BP","GO:0001666","response to hypoxia","11/105","377/17073",2.04785628801095e-05,0.000802141444134102,0.000658079736643838,"PLAU/SOD3/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/TGFB1",11,"15-Topic Analysis","Topic k1"
"GO:0030166","BP","GO:0030166","proteoglycan biosynthetic process","5/105","55/17073",2.17807583287843e-05,0.00083734915352882,0.000686964268537487,"ACAN/CYTL1/DSEL/DSEL/NDST3",5,"15-Topic Analysis","Topic k1"
"GO:00434872","BP","GO:0043487","regulation of RNA stability","8/105","194/17073",2.61730786725927e-05,0.000987914751350953,0.000810488828559904,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00362931","BP","GO:0036293","response to decreased oxygen levels","11/105","389/17073",2.73194885189178e-05,0.00101277246723702,0.000830882188413703,"PLAU/SOD3/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/TGFB1",11,"15-Topic Analysis","Topic k1"
"GO:00024781","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","10/105","323/17073",3.00986529691043e-05,0.00109622462392738,0.000899346639039902,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/B2M/B2M",10,"15-Topic Analysis","Topic k1"
"GO:00198841","BP","GO:0019884","antigen processing and presentation of exogenous antigen","10/105","325/17073",3.1719118952692e-05,0.00113532570596187,0.000931425307903007,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/B2M/B2M",10,"15-Topic Analysis","Topic k1"
"GO:00488631","BP","GO:0048863","stem cell differentiation","9/105","261/17073",3.32512514233866e-05,0.00116674689015828,0.000957203360853914,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/MEF2C",9,"15-Topic Analysis","Topic k1"
"GO:00380931","BP","GO:0038093","Fc receptor signaling pathway","8/105","201/17073",3.37210083860773e-05,0.00116674689015828,0.000957203360853914,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00610131","BP","GO:0061013","regulation of mRNA catabolic process","8/105","204/17073",3.74721404907197e-05,0.00127528137145466,0.00104624544113864,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00480021","BP","GO:0048002","antigen processing and presentation of peptide antigen","10/105","335/17073",4.09916705999163e-05,0.00137255980911978,0.00112605302259193,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/B2M/B2M",10,"15-Topic Analysis","Topic k1"
"GO:00704821","BP","GO:0070482","response to oxygen levels","11/105","412/17073",4.60863931977454e-05,0.00151865638537332,0.0012459111811855,"PLAU/SOD3/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/TGFB1",11,"15-Topic Analysis","Topic k1"
"GO:00103891","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","8/105","215/17073",5.43484608550092e-05,0.00176292819898436,0.00144631265893758,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00608281","BP","GO:0060828","regulation of canonical Wnt signaling pathway","9/105","280/17073",5.73835772757327e-05,0.00183274317576032,0.00150358911792932,"SOX10/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",9,"15-Topic Analysis","Topic k1"
"GO:00714561","BP","GO:0071456","cellular response to hypoxia","8/105","218/17073",5.99174659751694e-05,0.00188467665703715,0.00154619553345812,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00362941","BP","GO:0036294","cellular response to decreased oxygen levels","8/105","229/17073",8.45712748728926e-05,0.00262044726322575,0.0021498243950407,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:19027491","BP","GO:1902749","regulation of cell cycle G2/M phase transition","8/105","231/17073",8.98510542372907e-05,0.00274309983230317,0.00225044900550985,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00198821","BP","GO:0019882","antigen processing and presentation","10/105","370/17073",9.38956378045475e-05,0.00282503397220639,0.00231766806968357,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/B2M/B2M",10,"15-Topic Analysis","Topic k1"
"GO:00024291","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","11/105","448/17073",9.74890214430484e-05,0.00289124583593955,0.0023719885217271,"LPXN/CD160/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/MEF2C",11,"15-Topic Analysis","Topic k1"
"GO:19019911","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","8/105","235/17073",0.000101233284827141,0.00296000421550909,0.00242839814455619,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:19033111","BP","GO:1903311","regulation of mRNA metabolic process","9/105","308/17073",0.000118815624209517,0.00342585049804107,0.00281058011653506,"KHDRBS3/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",9,"15-Topic Analysis","Topic k1"
"GO:00421801","BP","GO:0042180","cellular ketone metabolic process","8/105","246/17073",0.000138845609541511,0.00389518223524563,0.00319562156811045,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00714531","BP","GO:0071453","cellular response to oxygen levels","8/105","246/17073",0.000138845609541511,0.00389518223524563,0.00319562156811045,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:0006029","BP","GO:0006029","proteoglycan metabolic process","5/105","82/17073",0.000149807081642149,0.00414666001985468,0.00340193485048417,"ACAN/CYTL1/DSEL/DSEL/NDST3",5,"15-Topic Analysis","Topic k1"
"GO:19019881","BP","GO:1901988","negative regulation of cell cycle phase transition","8/105","250/17073",0.000155102797193214,0.00423675535490938,0.00347584938862355,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00600701","BP","GO:0060070","canonical Wnt signaling pathway","9/105","332/17073",0.00020849504886999,0.00562124313576752,0.00461168816229178,"SOX10/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",9,"15-Topic Analysis","Topic k1"
"GO:00459301","BP","GO:0045930","negative regulation of mitotic cell cycle","9/105","334/17073",0.000218001269779918,0.00580218764183474,0.00476013568831184,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/TGFB1",9,"15-Topic Analysis","Topic k1"
"GO:0002819","BP","GO:0002819","regulation of adaptive immune response","7/105","200/17073",0.00023540671091875,0.00617476762640085,0.00506580165273125,"IL6/CD160/CD274/TGFB1/MEF2C/B2M/B2M",7,"15-Topic Analysis","Topic k1"
"GO:0002726","BP","GO:0002726","positive regulation of T cell cytokine production","3/105","20/17073",0.000238790860463219,0.00617476762640085,0.00506580165273125,"IL6/B2M/B2M",3,"15-Topic Analysis","Topic k1"
"GO:00027681","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","11/105","497/17073",0.000240923014324889,0.00617476762640085,0.00506580165273125,"LPXN/CD160/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/MEF2C",11,"15-Topic Analysis","Topic k1"
"GO:00000861","BP","GO:0000086","G2/M transition of mitotic cell cycle","8/105","269/17073",0.000255287822717979,0.00646314048734787,0.00530238378893056,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:0002062","BP","GO:0002062","chondrocyte differentiation","5/105","99/17073",0.000361588081820674,0.00904405852843034,0.00741977826741725,"ACAN/ECM1/CYTL1/TGFB1/MEF2C",5,"15-Topic Analysis","Topic k1"
"GO:0030318","BP","GO:0030318","melanocyte differentiation","3/105","23/17073",0.000366021357330477,0.00904595640259608,0.00742133529023449,"SOX10/LRMDA/MEF2C",3,"15-Topic Analysis","Topic k1"
"GO:19019901","BP","GO:1901990","regulation of mitotic cell cycle phase transition","10/105","441/17073",0.000386382367672586,0.0094033488463181,0.00771454134131563,"NEK6/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/TGFB1",10,"15-Topic Analysis","Topic k1"
"GO:00301111","BP","GO:0030111","regulation of Wnt signaling pathway","9/105","362/17073",0.000393757271249899,0.0094033488463181,0.00771454134131563,"SOX10/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",9,"15-Topic Analysis","Topic k1"
"GO:00448391","BP","GO:0044839","cell cycle G2/M phase transition","8/105","287/17073",0.00039407097766362,0.0094033488463181,0.00771454134131563,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:0045822","BP","GO:0045822","negative regulation of heart contraction","3/105","24/17073",0.000416445074555432,0.00982431789519404,0.00805990586878814,"PDE5A/BIN1/PLN",3,"15-Topic Analysis","Topic k1"
"GO:1990111","CC","GO:1990111","spermatoproteasome complex","8/108","19/17712",1.04957712631604e-13,2.20411196526369e-11,1.92238336819991e-11,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00197741","CC","GO:0019774","proteasome core complex, beta-subunit complex","8/108","27/17712",2.9612750186866e-12,3.10933876962093e-10,2.71190449079721e-10,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00058391","CC","GO:0005839","proteasome core complex","8/108","36/17712",3.857595278131e-11,2.7003166946917e-09,2.35516343296419e-09,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00005021","CC","GO:0000502","proteasome complex","8/108","80/17712",2.96166594273281e-08,1.37329489328599e-06,1.1977609595577e-06,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:19053691","CC","GO:1905369","endopeptidase complex","8/108","81/17712",3.26974974591902e-08,1.37329489328599e-06,1.1977609595577e-06,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:19053681","CC","GO:1905368","peptidase complex","8/108","91/17712",8.2159527125461e-08,2.87558344939114e-06,2.50802767014565e-06,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00042981","MF","GO:0004298","threonine-type endopeptidase activity","8/104","36/17050",3.82986793825947e-11,3.73412123980298e-09,3.32593794638322e-09,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:00700031","MF","GO:0070003","threonine-type peptidase activity","8/104","36/17050",3.82986793825947e-11,3.73412123980298e-09,3.32593794638322e-09,"PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8/PSMB8",8,"15-Topic Analysis","Topic k1"
"GO:0005125","MF","GO:0005125","cytokine activity","7/104","185/17050",0.00013841310969097,0.00899685212991305,0.00801339056105616,"TNFSF15/IL6/FAM3C/TNFRSF11B/CKLF/CXCL6/TGFB1",7,"15-Topic Analysis","Topic k1"
"GO:00015251","BP","GO:0001525","angiogenesis","14/104","495/17073",1.80138877875456e-06,0.00395584975814502,0.00349090183335489,"SERPINE1/CAV1/PKM/LOXL2/ENG/CCBE1/SP100/PTPRB/ANGPTL4/CCN1/PLK2/ITGB1/PGK1/RRAS",14,"15-Topic Analysis","Topic k9"
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","10/104","274/17073",6.66440565870657e-06,0.00438171184052996,0.00386671052555635,"SERPINE1/NR2F2/IGFBP5/CXCL12/ARHGDIB/ENG/SP100/PHLDB2/OSBPL8/RRAS",10,"15-Topic Analysis","Topic k9"
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","8/104","166/17073",7.87044020325724e-06,0.00438171184052996,0.00386671052555635,"SERPINE1/PKM/ENG/CCBE1/ANGPTL4/PLK2/ITGB1/RRAS",8,"15-Topic Analysis","Topic k9"
"GO:0030335","BP","GO:0030335","positive regulation of cell migration","13/104","495/17073",9.64716415154368e-06,0.00438171184052996,0.00386671052555635,"SERPINE1/CAV1/IGFBP5/RHOC/TMSB4X/CXCL12/CCBE1/WNT5B/CCN1/PLK2/ITGB1/SMURF2/RAC1",13,"15-Topic Analysis","Topic k9"
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","10/104","290/17073",1.09474724592551e-05,0.00438171184052996,0.00386671052555635,"SERPINE1/NR2F2/IGFBP5/CXCL12/ARHGDIB/ENG/SP100/PHLDB2/OSBPL8/RRAS",10,"15-Topic Analysis","Topic k9"
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","10/104","293/17073",1.1971890274672e-05,0.00438171184052996,0.00386671052555635,"SERPINE1/PKM/ENG/CCBE1/SP100/ANGPTL4/PLK2/ITGB1/PGK1/RRAS",10,"15-Topic Analysis","Topic k9"
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","8/104","186/17073",1.80268058249237e-05,0.00461454346794952,0.00407217645695287,"SERPINE1/PKM/ENG/CCBE1/ANGPTL4/PLK2/ITGB1/RRAS",8,"15-Topic Analysis","Topic k9"
"GO:00016662","BP","GO:0001666","response to hypoxia","11/104","377/17073",1.86971909802722e-05,0.00461454346794952,0.00407217645695287,"CAV1/CXCL12/PKM/BNIP3/LOXL2/ERO1A/GNB1/ANGPTL4/KCNMA1/SLC2A1/PGK1",11,"15-Topic Analysis","Topic k9"
"GO:0051271","BP","GO:0051271","negative regulation of cellular component movement","10/104","309/17073",1.89518592842406e-05,0.00461454346794952,0.00407217645695287,"SERPINE1/NR2F2/IGFBP5/CXCL12/ARHGDIB/ENG/SP100/PHLDB2/OSBPL8/RRAS",10,"15-Topic Analysis","Topic k9"
"GO:0032507","BP","GO:0032507","maintenance of protein location in cell","5/104","57/17073",2.47881096103441e-05,0.00461454346794952,0.00407217645695287,"CAV1/TMSB4X/SP100/FLNB/EPB41L3",5,"15-Topic Analysis","Topic k9"
"GO:00362932","BP","GO:0036293","response to decreased oxygen levels","11/104","389/17073",2.4958997762275e-05,0.00461454346794952,0.00407217645695287,"CAV1/CXCL12/PKM/BNIP3/LOXL2/ERO1A/GNB1/ANGPTL4/KCNMA1/SLC2A1/PGK1",11,"15-Topic Analysis","Topic k9"
"GO:1901342","BP","GO:1901342","regulation of vasculature development","10/104","325/17073",2.9183064278281e-05,0.00461454346794952,0.00407217645695287,"SERPINE1/PKM/ENG/CCBE1/SP100/ANGPTL4/PLK2/ITGB1/PGK1/RRAS",10,"15-Topic Analysis","Topic k9"
"GO:0006735","BP","GO:0006735","NADH regeneration","4/104","30/17073",3.15201056553929e-05,0.00461454346794952,0.00407217645695287,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0061621","BP","GO:0061621","canonical glycolysis","4/104","30/17073",3.15201056553929e-05,0.00461454346794952,0.00407217645695287,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0061718","BP","GO:0061718","glucose catabolic process to pyruvate","4/104","30/17073",3.15201056553929e-05,0.00461454346794952,0.00407217645695287,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0061615","BP","GO:0061615","glycolytic process through fructose-6-phosphate","4/104","31/17073",3.602079832026e-05,0.00465303959478182,0.00410614796951075,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0061620","BP","GO:0061620","glycolytic process through glucose-6-phosphate","4/104","31/17073",3.602079832026e-05,0.00465303959478182,0.00410614796951075,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","10/104","339/17073",4.17107706474123e-05,0.00471792658133593,0.00416340851128341,"SERPINE1/NR2F2/IGFBP5/CXCL12/ARHGDIB/ENG/SP100/PHLDB2/OSBPL8/RRAS",10,"15-Topic Analysis","Topic k9"
"GO:00704822","BP","GO:0070482","response to oxygen levels","11/104","412/17073",4.21559593311694e-05,0.00471792658133593,0.00416340851128341,"CAV1/CXCL12/PKM/BNIP3/LOXL2/ERO1A/GNB1/ANGPTL4/KCNMA1/SLC2A1/PGK1",11,"15-Topic Analysis","Topic k9"
"GO:0043542","BP","GO:0043542","endothelial cell migration","8/104","210/17073",4.29683659502362e-05,0.00471792658133593,0.00416340851128341,"NR2F2/TMSB4X/LOXL2/CCBE1/SP100/PLK2/ITGB1/S100A2",8,"15-Topic Analysis","Topic k9"
"GO:0051651","BP","GO:0051651","maintenance of location in cell","5/104","72/17073",7.70557854627269e-05,0.007808322339448,0.00689057685117619,"CAV1/TMSB4X/SP100/FLNB/EPB41L3",5,"15-Topic Analysis","Topic k9"
"GO:0006007","BP","GO:0006007","glucose catabolic process","4/104","38/17073",8.17811538284627e-05,0.007808322339448,0.00689057685117619,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0006734","BP","GO:0006734","NADH metabolic process","4/104","38/17073",8.17811538284627e-05,0.007808322339448,0.00689057685117619,"PKM/GAPDH/TPI1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0019674","BP","GO:0019674","NAD metabolic process","5/104","75/17073",9.36898913635845e-05,0.00857262505976798,0.00756504780703329,"PKM/GAPDH/TPI1/PGK1/NT5E",5,"15-Topic Analysis","Topic k9"
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","10/104","376/17073",9.8877826970569e-05,0.00868542832109478,0.007664592819066,"NR2F2/TMSB4X/ARHGDIB/LOXL2/CCBE1/SP100/PLK2/ITGB1/SMURF2/S100A2",10,"15-Topic Analysis","Topic k9"
"GO:00039241","MF","GO:0003924","GTPase activity","9/98","229/17050",6.78292013827764e-06,0.00173642755539908,0.00157792142164143,"ARHGDIB/RGS10/RGS4/GNB1/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0005525","MF","GO:0005525","GTP binding","9/98","319/17050",9.17413234832181e-05,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0032550","MF","GO:0032550","purine ribonucleoside binding","9/98","324/17050",0.000103251989887012,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0001883","MF","GO:0001883","purine nucleoside binding","9/98","327/17050",0.000110723205162722,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0032549","MF","GO:0032549","ribonucleoside binding","9/98","328/17050",0.000113312244388687,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0001882","MF","GO:0001882","nucleoside binding","9/98","336/17050",0.000135913139476289,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0019001","MF","GO:0019001","guanyl nucleotide binding","9/98","337/17050",0.000138986535414856,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0032561","MF","GO:0032561","guanyl ribonucleotide binding","9/98","337/17050",0.000138986535414856,0.00444756913327541,0.0040415821482478,"GNAS/SCG5/SCG5/SCG5/RALA/DIRAS3/RAC1/RRAS/RAB5C",9,"15-Topic Analysis","Topic k9"
"GO:0016667","MF","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","4/98","58/17050",0.000343230264975921,0.00976299420375953,0.00887179983154135,"SH3BGRL3/ERO1A/TXNRD1/PGK1",4,"15-Topic Analysis","Topic k9"
"GO:0014065","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","8/101","151/17073",3.13593161663893e-06,0.0052603033310201,0.00441246296144468,"EDN1/IER3/IER3/IER3/IER3/IER3/IER3/TGFB2",8,"15-Topic Analysis","Topic k12"
"GO:2001020","BP","GO:2001020","regulation of response to DNA damage stimulus","9/101","221/17073",6.45519916940714e-06,0.0052603033310201,0.00441246296144468,"ANKRD1/IER3/IER3/IER3/IER3/IER3/IER3/TERF2IP/KMT5A",9,"15-Topic Analysis","Topic k12"
"GO:0048015","BP","GO:0048015","phosphatidylinositol-mediated signaling","8/101","175/17073",9.32695373685648e-06,0.0052603033310201,0.00441246296144468,"EDN1/IER3/IER3/IER3/IER3/IER3/IER3/TGFB2",8,"15-Topic Analysis","Topic k12"
"GO:0048017","BP","GO:0048017","inositol lipid-mediated signaling","8/101","178/17073",1.05605937682562e-05,0.0052603033310201,0.00441246296144468,"EDN1/IER3/IER3/IER3/IER3/IER3/IER3/TGFB2",8,"15-Topic Analysis","Topic k12"
"GO:0014066","BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","7/101","129/17073",1.13908690580773e-05,0.0052603033310201,0.00441246296144468,"IER3/IER3/IER3/IER3/IER3/IER3/TGFB2",7,"15-Topic Analysis","Topic k12"
"GO:0007568","BP","GO:0007568","aging","10/101","319/17073",1.92532071660558e-05,0.00740927589107048,0.00621507038342854,"CRYAB/CDKN2B/EDN1/TSPO/CCN2/IGFBP2/CDKN1A/CDKN2A/CDK6/COL4A2",10,"15-Topic Analysis","Topic k12"
"GO:00057881","CC","GO:0005788","endoplasmic reticulum lumen","10/101","321/17712",1.48590066936348e-05,0.00293408824215088,0.00239668681674641,"IGFBP7/COL4A1/FSTL1/EDN1/CDH2/CALU/RNASET2/FSTL3/COL4A2/APLP2",10,"15-Topic Analysis","Topic k12"
"GO:00620231","CC","GO:0062023","collagen-containing extracellular matrix","11/101","413/17712",2.34727059372071e-05,0.00293408824215088,0.00239668681674641,"IGFBP7/COL4A1/CCN2/CDH2/CD151/BGN/CCDC80/COL4A2/EFEMP2/TGFB2/GDF15",11,"15-Topic Analysis","Topic k12"
"GO:00310121","CC","GO:0031012","extracellular matrix","11/101","490/17712",0.000109490527155909,0.00912421059632579,0.00745303939236717,"IGFBP7/COL4A1/CCN2/CDH2/CD151/BGN/CCDC80/COL4A2/EFEMP2/TGFB2/GDF15",11,"15-Topic Analysis","Topic k12"
"GO:00056041","CC","GO:0005604","basement membrane","5/101","91/17712",0.000172125740690479,0.00996910757252701,0.00814318681713785,"COL4A1/CD151/CCDC80/COL4A2/EFEMP2",5,"15-Topic Analysis","Topic k12"
"GO:00059111","CC","GO:0005911","cell-cell junction","10/101","438/17712",0.00019938215145054,0.00996910757252701,0.00814318681713785,"CCND1/DSP/CDH2/FAT1/USP53/SYNPO/SDCCAG8/SDCCAG8/FRMD4A/PDLIM5",10,"15-Topic Analysis","Topic k12"
"GO:0001968","MF","GO:0001968","fibronectin binding","4/101","23/17050",9.41943528925096e-06,0.00215401326428356,0.0018717965208108,"CCN2/CCDC80/FSTL3/ITGAV",4,"15-Topic Analysis","Topic k12"
"GO:0005520","MF","GO:0005520","insulin-like growth factor binding","4/101","27/17050",1.83320277811367e-05,0.00215401326428356,0.0018717965208108,"IGFBP7/CCN2/IGFBP2/ITGAV",4,"15-Topic Analysis","Topic k12"
"GO:0004861","MF","GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity","3/101","13/17050",5.52689034258975e-05,0.00432939743502864,0.00376216395249969,"CDKN2B/CDKN1A/CDKN2A",3,"15-Topic Analysis","Topic k12"
"GO:0004879","MF","GO:0004879","nuclear receptor activity","4/88","51/17050",0.000137573058604587,0.00850766537495791,0.00706575781985882,"NR2F1/RORB/NKX3-1/VDR",4,"15-Topic Analysis","Topic k8"
"GO:0098531","MF","GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","4/88","51/17050",0.000137573058604587,0.00850766537495791,0.00706575781985882,"NR2F1/RORB/NKX3-1/VDR",4,"15-Topic Analysis","Topic k8"
"GO:0005267","MF","GO:0005267","potassium channel activity","5/88","96/17050",0.00013799149826891,0.00850766537495791,0.00706575781985882,"KCND2/KCNAB3/KCND3/LRRC38/KCNC4",5,"15-Topic Analysis","Topic k8"
"GO:00332931","MF","GO:0033293","monocarboxylic acid binding","4/88","58/17050",0.000227234089476233,0.00850766537495791,0.00706575781985882,"ALOX5AP/PYGL/FABP4/VDR",4,"15-Topic Analysis","Topic k8"
"GO:0003707","MF","GO:0003707","steroid hormone receptor activity","4/88","59/17050",0.000242805504518518,0.00850766537495791,0.00706575781985882,"NR2F1/RORB/NKX3-1/VDR",4,"15-Topic Analysis","Topic k8"
"GO:0015079","MF","GO:0015079","potassium ion transmembrane transporter activity","5/88","111/17050",0.00027233772650968,0.00850766537495791,0.00706575781985882,"KCND2/KCNAB3/KCND3/LRRC38/KCNC4",5,"15-Topic Analysis","Topic k8"
"GO:0005249","MF","GO:0005249","voltage-gated potassium channel activity","4/88","63/17050",0.000312834049402966,0.00850766537495791,0.00706575781985882,"KCND2/KCNAB3/KCND3/LRRC38",4,"15-Topic Analysis","Topic k8"
