"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0070884","BP","GO:0070884","regulation of calcineurin-NFAT signaling cascade","4/102","38/17073",7.58229089291741e-05,0.00423344574854555,0.00367522571100307,"MYOZ2/NRG1/RCAN1/FHL2",4,"8-Topic Analysis","Topic k8"
"GO:0106056","BP","GO:0106056","regulation of calcineurin-mediated signaling","4/102","38/17073",7.58229089291741e-05,0.00423344574854555,0.00367522571100307,"MYOZ2/NRG1/RCAN1/FHL2",4,"8-Topic Analysis","Topic k8"
"GO:0007163","BP","GO:0007163","establishment or maintenance of cell polarity","7/102","179/17073",9.89408400696908e-05,0.00539129771421025,0.00468040389598591,"ARF4/MAP1B/CFL1/MYH9/ACTR2/SDCCAG8/SDCCAG8",7,"8-Topic Analysis","Topic k8"
"GO:0008016","BP","GO:0008016","regulation of heart contraction","8/102","242/17073",0.000101158677793284,0.00539129771421025,0.00468040389598591,"TPM1/CCN2/RGS4/CSRP3/EDN1/DSP/CALM2/TGFB2",8,"8-Topic Analysis","Topic k8"
"GO:0003007","BP","GO:0003007","heart morphogenesis","8/102","244/17073",0.000107095840636011,0.00546229191621346,0.00474203683804594,"TPM1/ANKRD1/RTN4/DSP/NRG1/TGFB2/MICAL2/JAG1",8,"8-Topic Analysis","Topic k8"
"GO:0048644","BP","GO:0048644","muscle organ morphogenesis","5/102","79/17073",0.000109478771881464,0.00546229191621346,0.00474203683804594,"TPM1/ANKRD1/DSP/NRG1/TGFB2",5,"8-Topic Analysis","Topic k8"
"GO:0055006","BP","GO:0055006","cardiac cell development","5/102","79/17073",0.000109478771881464,0.00546229191621346,0.00474203683804594,"RGS4/CSRP3/EDN1/JAG1/PDLIM5",5,"8-Topic Analysis","Topic k8"
"GO:0033173","BP","GO:0033173","calcineurin-NFAT signaling cascade","4/102","44/17073",0.000135664898352434,0.0066277955549262,0.0057538577502984,"MYOZ2/NRG1/RCAN1/FHL2",4,"8-Topic Analysis","Topic k8"
"GO:0002576","BP","GO:0002576","platelet degranulation","6/102","135/17073",0.000158128125592956,0.00728734815462814,0.00632644207431302,"SRGN/ANXA5/TAGLN2/FN1/CYB5R1/TGFB2",6,"8-Topic Analysis","Topic k8"
"GO:0035994","BP","GO:0035994","response to muscle stretch","3/102","18/17073",0.000158274041827779,0.00728734815462814,0.00632644207431302,"CSRP3/EDN1/ANKRD1",3,"8-Topic Analysis","Topic k8"
"GO:0007596","BP","GO:0007596","blood coagulation","9/102","330/17073",0.000159804715118056,0.00728734815462814,0.00632644207431302,"MYL12A/MYL9/EDN1/ANXA5/GNAS/HSPB1/MYH9/CSRP1/CAPZB",9,"8-Topic Analysis","Topic k8"
"GO:0097720","BP","GO:0097720","calcineurin-mediated signaling","4/102","46/17073",0.000161595779974697,0.00728734815462814,0.00632644207431302,"MYOZ2/NRG1/RCAN1/FHL2",4,"8-Topic Analysis","Topic k8"
"GO:0050817","BP","GO:0050817","coagulation","9/102","334/17073",0.000174876314960837,0.00766508001458478,0.00665436640027246,"MYL12A/MYL9/EDN1/ANXA5/GNAS/HSPB1/MYH9/CSRP1/CAPZB",9,"8-Topic Analysis","Topic k8"
"GO:0008360","BP","GO:0008360","regulation of cell shape","6/102","138/17073",0.000178282752184428,0.00766508001458478,0.00665436640027246,"TPM1/FN1/MYH9/ANXA1/FERMT2/S100A13",6,"8-Topic Analysis","Topic k8"
"GO:0007599","BP","GO:0007599","hemostasis","9/102","336/17073",0.000182846059144468,0.00766508001458478,0.00665436640027246,"MYL12A/MYL9/EDN1/ANXA5/GNAS/HSPB1/MYH9/CSRP1/CAPZB",9,"8-Topic Analysis","Topic k8"
"GO:0016049","BP","GO:0016049","cell growth","11/102","496/17073",0.000183046686915457,0.00766508001458478,0.00665436640027246,"IGFBP7/CRYAB/RGS4/EDN1/RTN4/FN1/MAP1B/FHL1/TGFB2/TNFRSF12A/PDLIM5",11,"8-Topic Analysis","Topic k8"
"GO:0055010","BP","GO:0055010","ventricular cardiac muscle tissue morphogenesis","4/102","48/17073",0.00019093015696642,0.00766924366052518,0.00665798102994308,"TPM1/DSP/NRG1/TGFB2",4,"8-Topic Analysis","Topic k8"
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis","5/102","89/17073",0.000192346637221659,0.00766924366052518,0.00665798102994308,"TPM1/CSRP3/EDN1/ANKRD1/MYOZ2",5,"8-Topic Analysis","Topic k8"
"GO:0060047","BP","GO:0060047","heart contraction","8/102","266/17073",0.000193736600313015,0.00766924366052518,0.00665798102994308,"TPM1/CCN2/RGS4/CSRP3/EDN1/DSP/CALM2/TGFB2",8,"8-Topic Analysis","Topic k8"
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","11/102","500/17073",0.000196227982785292,0.00766924366052518,0.00665798102994308,"TPM1/CCN2/DSTN/RHOC/RGS4/EDN1/MAP1B/CFL1/CAPN2/ACTR2/NEXN",11,"8-Topic Analysis","Topic k8"
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","6/102","143/17073",0.000216337819603361,0.00823862113007723,0.00715228067133626,"EDN1/RTN4/HSPB1/ITGA3/TGFB2/ANXA1",6,"8-Topic Analysis","Topic k8"
"GO:0007015","BP","GO:0007015","actin filament organization","9/102","344/17073",0.000217822818790954,0.00823862113007723,0.00715228067133626,"TPM1/CCN2/DSTN/RHOC/RGS4/PDLIM3/CFL1/ACTR2/MICAL2",9,"8-Topic Analysis","Topic k8"
"GO:0003015","BP","GO:0003015","heart process","8/102","274/17073",0.000236890707833691,0.00881759856936515,0.00765491443526078,"TPM1/CCN2/RGS4/CSRP3/EDN1/DSP/CALM2/TGFB2",8,"8-Topic Analysis","Topic k8"
"GO:0001558","BP","GO:0001558","regulation of cell growth","10/102","431/17073",0.000254548471766852,0.0093268150983323,0.00809698592758374,"IGFBP7/CRYAB/RGS4/EDN1/RTN4/FN1/MAP1B/FHL1/TGFB2/TNFRSF12A",10,"8-Topic Analysis","Topic k8"
"GO:0002027","BP","GO:0002027","regulation of heart rate","5/102","95/17073",0.000261016743561692,0.00941668097926413,0.00817500213843422,"TPM1/RGS4/EDN1/DSP/CALM2",5,"8-Topic Analysis","Topic k8"
"GO:0015629","CC","GO:0015629","actin cytoskeleton","19/100","461/17712",1.02632289786451e-11,1.32886026012177e-09,1.03127235873227e-09,"MYL12A/MYL6/CRYAB/TPM1/MYL9/DSTN/CALD1/TPM2/ACTG2/PDLIM3/MYL12B/CFL1/CAPN2/MYH9/ACTR2/ANXA1/FERMT2/PDLIM5/CAPZB",19,"8-Topic Analysis","Topic k8"
"GO:0030016","CC","GO:0030016","myofibril","14/100","207/17712",1.04224334127197e-11,1.32886026012177e-09,1.03127235873227e-09,"CRYAB/TPM1/MYL9/CALD1/TPM2/CSRP3/ANKRD1/PDLIM3/MYOZ2/HSPB1/CALM2/FERMT2/NEXN/CAPZB",14,"8-Topic Analysis","Topic k8"
"GO:0043292","CC","GO:0043292","contractile fiber","14/100","220/17712",2.36732648208163e-11,2.01222750976939e-09,1.56160483730297e-09,"CRYAB/TPM1/MYL9/CALD1/TPM2/CSRP3/ANKRD1/PDLIM3/MYOZ2/HSPB1/CALM2/FERMT2/NEXN/CAPZB",14,"8-Topic Analysis","Topic k8"
"GO:0030017","CC","GO:0030017","sarcomere","13/100","183/17712",3.23707123165438e-11,2.06363291017966e-09,1.60149839881848e-09,"CRYAB/TPM1/MYL9/TPM2/CSRP3/ANKRD1/PDLIM3/MYOZ2/HSPB1/CALM2/FERMT2/NEXN/CAPZB",13,"8-Topic Analysis","Topic k8"
"GO:0044449","CC","GO:0044449","contractile fiber part","13/100","202/17712",1.11717910905928e-10,5.69761345620231e-09,4.42167731585566e-09,"CRYAB/TPM1/MYL9/TPM2/CSRP3/ANKRD1/PDLIM3/MYOZ2/HSPB1/CALM2/FERMT2/NEXN/CAPZB",13,"8-Topic Analysis","Topic k8"
"GO:0005925","CC","GO:0005925","focal adhesion","17/100","452/17712",5.81825409130823e-10,2.26725099047902e-08,1.75951779653273e-08,"ANXA5/CD81/SLC9A3R2/CFL1/FHL1/HSPB1/ITGA3/CAPN2/MYH9/ACTR2/CNN1/CSRP1/ANXA1/FERMT2/CAP1/NEXN/FHL2",17,"8-Topic Analysis","Topic k8"
"GO:0005924","CC","GO:0005924","cell-substrate adherens junction","17/100","454/17712",6.22382624837377e-10,2.26725099047902e-08,1.75951779653273e-08,"ANXA5/CD81/SLC9A3R2/CFL1/FHL1/HSPB1/ITGA3/CAPN2/MYH9/ACTR2/CNN1/CSRP1/ANXA1/FERMT2/CAP1/NEXN/FHL2",17,"8-Topic Analysis","Topic k8"
"GO:0030055","CC","GO:0030055","cell-substrate junction","17/100","458/17712",7.11445955316553e-10,2.26773398257151e-08,1.75989262630937e-08,"ANXA5/CD81/SLC9A3R2/CFL1/FHL1/HSPB1/ITGA3/CAPN2/MYH9/ACTR2/CNN1/CSRP1/ANXA1/FERMT2/CAP1/NEXN/FHL2",17,"8-Topic Analysis","Topic k8"
"GO:0031674","CC","GO:0031674","I band","9/100","124/17712",3.35608952475431e-08,9.50892032013721e-07,7.37947170355334e-07,"CRYAB/MYL9/CSRP3/ANKRD1/PDLIM3/MYOZ2/HSPB1/FERMT2/NEXN",9,"8-Topic Analysis","Topic k8"
"GO:0005938","CC","GO:0005938","cell cortex","10/100","240/17712",1.03040426138796e-06,2.62753086653929e-05,2.03911580148354e-05,"CCN2/DSTN/CALD1/MYL12B/CFL1/CRIP2/CAPN2/MYH9/ACTR2/FERMT2",10,"8-Topic Analysis","Topic k8"
"GO:0016459","CC","GO:0016459","myosin complex","6/100","68/17712",2.29610069332999e-06,4.87921397332622e-05,3.78655202057928e-05,"MYL12A/MYL6/MYL9/ACTG2/MYL12B/MYH9",6,"8-Topic Analysis","Topic k8"
"GO:0030864","CC","GO:0030864","cortical actin cytoskeleton","6/100","68/17712",2.29610069332999e-06,4.87921397332622e-05,3.78655202057928e-05,"DSTN/CALD1/CFL1/CAPN2/MYH9/ACTR2",6,"8-Topic Analysis","Topic k8"
"GO:0030018","CC","GO:0030018","Z disc","7/100","113/17712",3.50289499146489e-06,6.87106325248882e-05,5.3323421732421e-05,"CRYAB/MYL9/CSRP3/PDLIM3/MYOZ2/HSPB1/NEXN",7,"8-Topic Analysis","Topic k8"
"GO:0005913","CC","GO:0005913","cell-cell adherens junction","6/100","90/17712",1.181846788861e-05,0.000215264950828254,0.000167058042335239,"S100A11/OXTR/DSP/MYH9/ANXA1/PDLIM5",6,"8-Topic Analysis","Topic k8"
"GO:0030863","CC","GO:0030863","cortical cytoskeleton","6/100","93/17712",1.42731495769061e-05,0.000242643542807404,0.00018830541196199,"DSTN/CALD1/CFL1/CAPN2/MYH9/ACTR2",6,"8-Topic Analysis","Topic k8"
"GO:0044448","CC","GO:0044448","cell cortex part","7/100","142/17712",1.57813061068495e-05,0.000251514566077913,0.00019518983868998,"DSTN/CALD1/MYL12B/CFL1/CAPN2/MYH9/ACTR2",7,"8-Topic Analysis","Topic k8"
"GO:0099568","CC","GO:0099568","cytoplasmic region","11/100","420/17712",2.49270341839437e-05,0.00036845363856056,0.000285941317025326,"CCN2/DSTN/CALD1/MYL12B/CFL1/HSPB1/CRIP2/CAPN2/MYH9/ACTR2/FERMT2",11,"8-Topic Analysis","Topic k8"
"GO:0032432","CC","GO:0032432","actin filament bundle","5/100","62/17712",2.60084921336866e-05,0.00036845363856056,0.000285941317025326,"CRYAB/TPM1/MYL9/MYH9/FERMT2",5,"8-Topic Analysis","Topic k8"
"GO:0001726","CC","GO:0001726","ruffle","7/100","181/17712",7.4546147475951e-05,0.00100048776875619,0.000776436328281374,"TPM1/S100A11/ARF4/CFL1/CDK6/MYH9/TNFRSF12A",7,"8-Topic Analysis","Topic k8"
"GO:0031252","CC","GO:0031252","cell leading edge","10/100","409/17712",0.000105117547233564,0.00134024872722795,0.00104011046736369,"TPM1/S100A11/ACTG2/ARF4/CFL1/CDK6/MYH9/ACTR2/TNFRSF12A/FERMT2",10,"8-Topic Analysis","Topic k8"
"GO:0005911","CC","GO:0005911","cell-cell junction","10/100","438/17712",0.000183616515673201,0.00222962911888886,0.00173032104995297,"S100A11/OXTR/CCND1/DSP/CFL1/MYH9/ANXA1/PDLIM5/SDCCAG8/SDCCAG8",10,"8-Topic Analysis","Topic k8"
"GO:0042629","CC","GO:0042629","mast cell granule","3/100","22/17712",0.000248745748804858,0.00288318936114722,0.00223752156819681,"SRGN/ANXA1/S100A13",3,"8-Topic Analysis","Topic k8"
"GO:0001725","CC","GO:0001725","stress fiber","4/100","59/17712",0.000343091020758027,0.00364534209555404,0.00282899613607496,"TPM1/MYL9/MYH9/FERMT2",4,"8-Topic Analysis","Topic k8"
"GO:0097517","CC","GO:0097517","contractile actin filament bundle","4/100","59/17712",0.000343091020758027,0.00364534209555404,0.00282899613607496,"TPM1/MYL9/MYH9/FERMT2",4,"8-Topic Analysis","Topic k8"
"GO:0042641","CC","GO:0042641","actomyosin","4/100","70/17712",0.000659187547063579,0.0067237129800485,0.00521798984622959,"TPM1/MYL9/MYH9/FERMT2",4,"8-Topic Analysis","Topic k8"
"GO:0003779","MF","GO:0003779","actin binding","16/97","382/17050",4.48134547275272e-10,9.85896004005598e-08,8.63248654224998e-08,"TPM1/TAGLN/DSTN/CALD1/TPM2/CSRP3/ENC1/CFL1/MYH9/ACTR2/CNN1/MICAL2/FERMT2/NEXN/PDLIM5/CAPZB",16,"8-Topic Analysis","Topic k8"
"GO:0008307","MF","GO:0008307","structural constituent of muscle","7/97","37/17050",1.3867407124639e-09,1.52541478371029e-07,1.3356502651626e-07,"MYL6/TPM1/MYL9/TPM2/CSRP3/PDLIM3/NEXN",7,"8-Topic Analysis","Topic k8"
"GO:00508392","MF","GO:0050839","cell adhesion molecule binding","15/97","474/17050",7.02782827433801e-08,5.15374073451454e-06,4.5126055235223e-06,"S100A11/CALD1/RTN4/CD81/TAGLN2/FN1/SLC9A3R2/DSP/ITGA3/MYH9/NRG1/ANXA1/PDLIM5/CAPZB/ISG15",15,"8-Topic Analysis","Topic k8"
"GO:0051015","MF","GO:0051015","actin filament binding","9/97","149/17050",1.73317950972557e-07,9.53248730349064e-06,8.34662763894157e-06,"TPM1/TAGLN/DSTN/TPM2/CFL1/MYH9/ACTR2/FERMT2/NEXN",9,"8-Topic Analysis","Topic k8"
"GO:0098632","MF","GO:0098632","cell-cell adhesion mediator activity","4/97","33/17050",3.54894345907393e-05,0.00156153512199253,0.00136727716423269,"S100A11/DSP/ANXA1/PDLIM5",4,"8-Topic Analysis","Topic k8"
"GO:00452962","MF","GO:0045296","cadherin binding","9/97","308/17050",6.47318425085956e-05,0.00237137006528777,0.00207636709065867,"S100A11/CALD1/RTN4/TAGLN2/SLC9A3R2/MYH9/ANXA1/PDLIM5/CAPZB",9,"8-Topic Analysis","Topic k8"
"GO:0005178","MF","GO:0005178","integrin binding","6/97","124/17050",7.54526838955199e-05,0.00237137006528777,0.00207636709065867,"CD81/FN1/ITGA3/MYH9/NRG1/ISG15",6,"8-Topic Analysis","Topic k8"
"GO:0098631","MF","GO:0098631","cell adhesion mediator activity","4/97","42/17050",9.33448384024861e-05,0.00256698305606837,0.00224764545100723,"S100A11/DSP/ANXA1/PDLIM5",4,"8-Topic Analysis","Topic k8"
"GO:0098641","MF","GO:0098641","cadherin binding involved in cell-cell adhesion","3/97","17/17050",0.000114556427218249,0.00280026822089054,0.00245190949484674,"S100A11/ANXA1/PDLIM5",3,"8-Topic Analysis","Topic k8"
"GO:0007568","BP","GO:0007568","aging","12/100","319/17073",3.55812360144684e-07,0.000824417238455232,0.00067379624831609,"TIMP1/CDKN1C/CDKN1C/DCN/DKK1/SERPING1/PTGS2/FOS/TBX3/TGFBR2/SOD2/SOD2",12,"8-Topic Analysis","Topic k1"
"GO:1901652","BP","GO:1901652","response to peptide","14/100","499/17073",1.22378051607873e-06,0.00114700962876262,0.000937451024302732,"TIMP1/PRLR/PIK3R1/PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/PTGS2/IGF2/IGF2/NCK1/ERBIN/KLF5",14,"8-Topic Analysis","Topic k1"
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","6/100","61/17073",1.48512252321444e-06,0.00114700962876262,0.000937451024302732,"FRZB/ZBTB16/CCDC71L/PTGS2/CEBPB/KLF5",6,"8-Topic Analysis","Topic k1"
"GO:0048732","BP","GO:0048732","gland development","13/100","461/17073",2.87444157883438e-06,0.00166502028453981,0.00136082115797975,"CDKN1C/CDKN1C/FRZB/PRLR/SERPINE2/PRL/IRS2/IGF2/IGF2/TBX3/TGFBR2/LMO4/CEBPB",13,"8-Topic Analysis","Topic k1"
"GO:0043434","BP","GO:0043434","response to peptide hormone","12/100","412/17073",5.14003924367001e-06,0.00238189418551668,0.0019467222314447,"TIMP1/PRLR/PIK3R1/PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/PTGS2/IGF2/IGF2/NCK1",12,"8-Topic Analysis","Topic k1"
"GO:0045444","BP","GO:0045444","fat cell differentiation","9/100","232/17073",8.80133412894777e-06,0.00308009693900248,0.00251736337517455,"FRZB/CEBPD/ZBTB16/CCDC71L/PTGS2/RGS2/TCF7L2/CEBPB/KLF5",9,"8-Topic Analysis","Topic k1"
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","12/100","440/17073",9.99068816592926e-06,0.00308009693900248,0.00251736337517455,"CDKN1C/CDKN1C/IGFBP3/DKK1/PLPP3/UBE2B/PRKAR2B/PRKAR2B/IRS2/RGS2/NCK1/PER1",12,"8-Topic Analysis","Topic k1"
"GO:1901653","BP","GO:1901653","cellular response to peptide","11/100","371/17073",1.10554384007677e-05,0.00308009693900248,0.00251736337517455,"PRLR/PIK3R1/PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/IGF2/IGF2/NCK1/KLF5",11,"8-Topic Analysis","Topic k1"
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus","10/100","305/17073",1.19641227669496e-05,0.00308009693900248,0.00251736337517455,"PRLR/PIK3R1/PDK4/PRL/PRKAR2B/PRKAR2B/IRS2/IGF2/IGF2/NCK1",10,"8-Topic Analysis","Topic k1"
"GO:0060669","BP","GO:0060669","embryonic placenta morphogenesis","4/100","27/17073",1.75326974835202e-05,0.00406232600693164,0.00332013923924767,"CDKN1C/CDKN1C/IGF2/IGF2",4,"8-Topic Analysis","Topic k1"
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","11/100","401/17073",2.27592349438367e-05,0.00479392248771542,0.00391807307789112,"CDKN1C/CDKN1C/IGFBP3/DKK1/PLPP3/UBE2B/PRKAR2B/PRKAR2B/RGS2/NCK1/PER1",11,"8-Topic Analysis","Topic k1"
"GO:0051785","BP","GO:0051785","positive regulation of nuclear division","5/100","61/17073",2.85932203908834e-05,0.0055208743038064,0.00451221083185958,"RGCC/BTC/UBE2B/IGF2/IGF2",5,"8-Topic Analysis","Topic k1"
"GO:0001890","BP","GO:0001890","placenta development","7/100","154/17073",3.36315604704715e-05,0.00599417889308327,0.0048990426952533,"CDKN1C/CDKN1C/DCN/PTGS2/IGF2/IGF2/CEBPB",7,"8-Topic Analysis","Topic k1"
"GO:0071514","BP","GO:0071514","genetic imprinting","4/100","35/17073",5.04618071686291e-05,0.00815858674699369,0.0066680133375016,"CDKN1C/CDKN1C/IGF2/IGF2",4,"8-Topic Analysis","Topic k1"
"GO:0001701","BP","GO:0001701","in utero embryonic development","10/100","363/17073",5.28468622867452e-05,0.00815858674699369,0.0066680133375016,"CDKN1C/CDKN1C/HOPX/TM4SF1/UBE2B/IGF2/IGF2/TBX3/TGFBR2/CEBPB",10,"8-Topic Analysis","Topic k1"
"GO:0051147","BP","GO:0051147","regulation of muscle cell differentiation","7/100","168/17073",5.85347958720606e-05,0.00815858674699369,0.0066680133375016,"DKK1/IGF2/IGF2/MORF4L2/RGS2/SOD2/SOD2",7,"8-Topic Analysis","Topic k1"
"GO:00224071","BP","GO:0022407","regulation of cell-cell adhesion","11/100","446/17073",5.9860153085409e-05,0.00815858674699369,0.0066680133375016,"SFTPD/SERPINE2/RGCC/PIK3R1/ZBTB16/PLPP3/IGF2/IGF2/TGFBR2/NCK1/CEBPB",11,"8-Topic Analysis","Topic k1"
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","8/100","231/17073",6.35369880461047e-05,0.00817862229460137,0.0066843883915171,"TIMP1/PRLR/SERPINE2/CD38/PTGS2/FOS/RGS2/TGFBR2",8,"8-Topic Analysis","Topic k1"
"GO:0031091","CC","GO:0031091","platelet alpha granule","6/97","100/17712",1.81706301551929e-05,0.00250754696141662,0.00233349145150898,"TIMP1/SERPINE2/PHACTR2/SERPING1/IGF2/IGF2",6,"8-Topic Analysis","Topic k1"
"GO:0019207","MF","GO:0019207","kinase regulator activity","9/95","172/17050",4.90188214940442e-07,0.000124997994809813,9.75216553934142e-05,"CDKN1C/CDKN1C/RGCC/PIK3R1/PRKAR2B/PRKAR2B/IGF2/IGF2/NCK1",9,"8-Topic Analysis","Topic k1"
"GO:0019887","MF","GO:0019887","protein kinase regulator activity","8/95","153/17050",2.19851684403565e-06,0.000280310897614546,0.000218694570275126,"CDKN1C/CDKN1C/RGCC/PRKAR2B/PRKAR2B/IGF2/IGF2/NCK1",8,"8-Topic Analysis","Topic k1"
"GO:0004857","MF","GO:0004857","enzyme inhibitor activity","11/95","353/17050",4.23823281084138e-06,0.000360249788921517,0.000281061754824218,"TIMP1/CDKN1C/CDKN1C/SLPI/SERPINE2/PHACTR2/SERPING1/PRKAR2B/PRKAR2B/SERPINB6/NCK1",11,"8-Topic Analysis","Topic k1"
"GO:0004860","MF","GO:0004860","protein kinase inhibitor activity","5/95","62/17050",2.43133350393721e-05,0.0012932279751946,0.00100895804875863,"CDKN1C/CDKN1C/PRKAR2B/PRKAR2B/NCK1",5,"8-Topic Analysis","Topic k1"
"GO:0030291","MF","GO:0030291","protein serine/threonine kinase inhibitor activity","4/95","31/17050",2.53574112783254e-05,0.0012932279751946,0.00100895804875863,"CDKN1C/CDKN1C/PRKAR2B/PRKAR2B",4,"8-Topic Analysis","Topic k1"
"GO:0019210","MF","GO:0019210","kinase inhibitor activity","5/95","66/17050",3.29941233234295e-05,0.00140225024124575,0.00109401566809266,"CDKN1C/CDKN1C/PRKAR2B/PRKAR2B/NCK1",5,"8-Topic Analysis","Topic k1"
"GO:0005159","MF","GO:0005159","insulin-like growth factor receptor binding","3/95","15/17050",7.26336903608227e-05,0.00264594157742997,0.00206432593657075,"PIK3R1/IGF2/IGF2",3,"8-Topic Analysis","Topic k1"
"GO:0005158","MF","GO:0005158","insulin receptor binding","3/95","20/17050",0.000178341467485399,0.0056846342760971,0.00443507070457111,"PIK3R1/IGF2/IGF2",3,"8-Topic Analysis","Topic k1"
"GO:00301981","BP","GO:0030198","extracellular matrix organization","26/102","371/17073",6.82415863495249e-21,1.61664318062025e-17,1.16298029789348e-17,"COL1A2/ITGA11/THBS1/COL1A1/FBLN5/GAS6/ELN/ITGB5/COL8A1/TIMP2/CYP1B1/MMP14/GREM1/GREM1/GREM1/COL12A1/SULF1/COL11A1/ITGA10/CTSK/COMP/LOXL1/EMILIN1/COL6A3/COL16A1/COL10A1",26,"8-Topic Analysis","Topic k2"
"GO:00430621","BP","GO:0043062","extracellular structure organization","26/102","430/17073",2.77137295524387e-19,3.28269126548636e-16,2.36150148133675e-16,"COL1A2/ITGA11/THBS1/COL1A1/FBLN5/GAS6/ELN/ITGB5/COL8A1/TIMP2/CYP1B1/MMP14/GREM1/GREM1/GREM1/COL12A1/SULF1/COL11A1/ITGA10/CTSK/COMP/LOXL1/EMILIN1/COL6A3/COL16A1/COL10A1",26,"8-Topic Analysis","Topic k2"
"GO:0031214","BP","GO:0031214","biomineral tissue development","16/102","162/17073",1.91167514398791e-15,1.50958613870245e-12,1.08596563442682e-12,"COL1A2/COL1A1/TMEM119/GAS6/GREM1/GREM1/GREM1/ASPN/HIF1A/COMP/GPNMB/ATP2B1/SLC20A1/FAM20C/FAM20C/FAM20C",16,"8-Topic Analysis","Topic k2"
"GO:0030282","BP","GO:0030282","bone mineralization","13/102","114/17073",1.48152974953831e-13,8.77435994164064e-11,6.31209648553296e-11,"COL1A2/TMEM119/GREM1/GREM1/GREM1/ASPN/HIF1A/COMP/GPNMB/ATP2B1/FAM20C/FAM20C/FAM20C",13,"8-Topic Analysis","Topic k2"
"GO:0070167","BP","GO:0070167","regulation of biomineral tissue development","12/102","93/17073",2.97005785514518e-13,1.40721341176779e-10,1.01232077210106e-10,"TMEM119/GAS6/GREM1/GREM1/GREM1/ASPN/HIF1A/COMP/ATP2B1/FAM20C/FAM20C/FAM20C",12,"8-Topic Analysis","Topic k2"
"GO:0030199","BP","GO:0030199","collagen fibril organization","10/102","60/17073",2.17176522835438e-12,7.92477624836109e-10,5.70092321703432e-10,"COL1A2/COL1A1/CYP1B1/GREM1/GREM1/GREM1/COL12A1/COL11A1/COMP/EMILIN1",10,"8-Topic Analysis","Topic k2"
"GO:0001503","BP","GO:0001503","ossification","19/102","400/17073",2.34163924603325e-12,7.92477624836109e-10,5.70092321703432e-10,"COL1A2/ITGA11/COL1A1/TMEM119/MMP14/GREM1/GREM1/GREM1/COL11A1/CTSK/ASPN/HIF1A/COMP/GPNMB/ATP2B1/FAM20C/FAM20C/FAM20C/EGR2",19,"8-Topic Analysis","Topic k2"
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","17/102","346/17073",2.23098037034758e-11,6.60649062169176e-09,4.7525752889378e-09,"POSTN/ITGA11/THBS1/COL1A1/FBLN5/GAS6/ITGB5/COL8A1/MMP14/GREM1/GREM1/GREM1/ITGA10/VEGFA/EDIL3/EMILIN1/COL16A1",17,"8-Topic Analysis","Topic k2"
"GO:0030500","BP","GO:0030500","regulation of bone mineralization","10/102","76/17073",2.54154261299245e-11,6.68990494464345e-09,4.81258186015763e-09,"TMEM119/GREM1/GREM1/GREM1/HIF1A/COMP/ATP2B1/FAM20C/FAM20C/FAM20C",10,"8-Topic Analysis","Topic k2"
"GO:00015252","BP","GO:0001525","angiogenesis","18/102","495/17073",7.36191753227537e-10,1.74403826339604e-07,1.25462573523724e-07,"THBS2/THBS1/CXCL8/PDGFRB/COL8A1/CYP1B1/MMP14/GREM1/GREM1/GREM1/SULF1/VEGFA/HIF1A/CCL2/EMILIN1/GPNMB/SCG2/RRAS",18,"8-Topic Analysis","Topic k2"
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","13/102","232/17073",1.23665019879497e-09,2.66329483722299e-07,1.91592026014264e-07,"POSTN/ITGA11/THBS1/FBLN5/ITGB5/MMP14/GREM1/GREM1/GREM1/ITGA10/VEGFA/EMILIN1/COL16A1",13,"8-Topic Analysis","Topic k2"
"GO:0048262","BP","GO:0048262","determination of dorsal/ventral asymmetry","5/102","11/17073",3.09572614234305e-09,5.64136556246977e-07,4.05828390644e-07,"GREM1/GREM1/GREM1/DDIT3/NBL1",5,"8-Topic Analysis","Topic k2"
"GO:0048263","BP","GO:0048263","determination of dorsal identity","5/102","11/17073",3.09572614234305e-09,5.64136556246977e-07,4.05828390644e-07,"GREM1/GREM1/GREM1/DDIT3/NBL1",5,"8-Topic Analysis","Topic k2"
"GO:00902871","BP","GO:0090287","regulation of cellular response to growth factor stimulus","13/102","264/17073",5.91763053369837e-09,1.00134762388082e-06,7.20349160455463e-07,"THBS1/GREM1/GREM1/GREM1/SULF1/VEGFA/ASPN/HIF1A/NBL1/EMILIN1/FAM20C/FAM20C/FAM20C",13,"8-Topic Analysis","Topic k2"
